datetime,elapsed_s,voltage,Elevation_m
2026/08/01@15:20:51,4151,2.8728752,7031.806451612903
2026/08/01@15:20:52,4152,2.8603752,7021.903225806452
2026/08/01@15:20:53,4153,2.8711252,7012.0
2026/08/01@15:20:54,4154,2.8855002,7001.4838709677415
2026/08/01@15:20:55,4155,2.8846252,6990.967741935484
2026/08/01@15:20:56,4156,2.884,6980.451612903225
2026/08/01@15:20:57,4157,2.8811252,6969.935483870968
2026/08/01@15:20:58,4158,2.8765002,6959.419354838709
2026/08/01@15:20:59,4159,2.8705,6948.903225806452
2026/08/01@15:21:00,4160,2.8665002,6938.387096774193
2026/08/01@15:21:02,4162,2.86525,6917.354838709677
2026/08/01@15:21:03,4163,2.8691252,6906.8387096774195
2026/08/01@15:21:04,4164,2.8647502,6896.322580645161
2026/08/01@15:21:05,4165,2.86225,6885.806451612903
2026/08/01@15:21:06,4166,2.8577502,6875.290322580645
2026/08/01@15:21:07,4167,2.8572502,6864.774193548387
2026/08/01@15:21:08,4168,2.86325,6854.258064516129
2026/08/01@15:21:09,4169,2.8708752,6843.741935483871
2026/08/01@15:21:10,4170,2.874875,6833.225806451613
2026/08/01@15:21:11,4171,2.8712502,6822.709677419355
2026/08/01@15:21:12,4172,2.8617502,6812.193548387097
2026/08/01@15:21:14,4174,2.861,6791.1612903225805
2026/08/01@15:21:15,4175,2.858375,6780.645161290323
2026/08/01@15:21:16,4176,2.88875,6770.129032258064
2026/08/01@15:21:17,4177,2.8847502,6759.612903225807
2026/08/01@15:21:18,4178,2.877125,6749.096774193548
2026/08/01@15:21:19,4179,2.8703752,6738.580645161291
2026/08/01@15:21:20,4180,2.8705,6728.064516129032
2026/08/01@15:21:21,4181,2.86975,6717.548387096775
2026/08/01@15:21:22,4182,2.868,6707.032258064516
2026/08/01@15:21:23,4183,2.8630002,6696.516129032258
2026/08/01@15:21:24,4184,2.8598752,6686.0
2026/08/01@15:21:26,4186,2.863125,6664.666666666667
2026/08/01@15:21:27,4187,2.8660002,6654.0
2026/08/01@15:21:28,4188,2.867,6643.333333333333
2026/08/01@15:21:29,4189,2.8647502,6632.666666666667
2026/08/01@15:21:30,4190,2.867875,6622.0
2026/08/01@15:21:31,4191,2.8708752,6611.333333333333
2026/08/01@15:21:32,4192,2.8720002,6600.666666666667
2026/08/01@15:21:33,4193,2.8691252,6590.0
2026/08/01@15:21:34,4194,2.868,6579.333333333333
2026/08/01@15:21:35,4195,2.8673752,6568.666666666667
2026/08/01@15:21:36,4196,2.868875,6558.0
2026/08/01@15:21:38,4198,2.8641252,6536.666666666667
2026/08/01@15:21:39,4199,2.8612502,6526.0
2026/08/01@15:21:40,4200,2.8715002,6515.333333333333
2026/08/01@15:21:41,4201,2.8705,6504.666666666667
2026/08/01@15:21:42,4202,2.8712502,6494.0
2026/08/01@15:21:43,4203,2.8703752,6483.333333333333
2026/08/01@15:21:44,4204,2.8703752,6472.666666666667
2026/08/01@15:21:45,4205,2.8686252,6462.0
2026/08/01@15:21:46,4206,2.8665002,6451.333333333333
2026/08/01@15:21:47,4207,2.8650002,6440.666666666667
2026/08/01@15:21:48,4208,2.8630002,6430.0
2026/08/01@15:21:50,4210,2.8605,6408.666666666667
2026/08/01@15:21:51,4211,2.85925,6398.0
2026/08/01@15:21:52,4212,2.8605,6387.333333333333
2026/08/01@15:21:53,4213,2.8655002,6376.666666666667
2026/08/01@15:21:54,4214,2.8682502,6366.0
2026/08/01@15:21:55,4215,2.866125,6355.870967741936
2026/08/01@15:21:56,4216,2.861375,6345.741935483871
2026/08/01@15:21:57,4217,2.8595002,6335.612903225807
2026/08/01@15:21:58,4218,2.8630002,6325.4838709677415
2026/08/01@15:21:59,4219,2.8660002,6315.354838709677
2026/08/01@15:22:00,4220,2.8695002,6305.225806451613
2026/08/01@15:22:01,4221,2.8665002,6295.096774193548
2026/08/01@15:22:03,4223,2.8615,6274.8387096774195
2026/08/01@15:22:04,4224,2.8638752,6264.709677419355
2026/08/01@15:22:05,4225,2.8708752,6254.580645161291
2026/08/01@15:22:06,4226,2.8758752,6244.451612903225
2026/08/01@15:22:07,4227,2.877125,6234.322580645161
2026/08/01@15:22:08,4228,2.8755002,6224.193548387097
2026/08/01@15:22:09,4229,2.8732502,6214.064516129032
2026/08/01@15:22:10,4230,2.874875,6203.935483870968
2026/08/01@15:22:11,4231,2.8773752,6193.806451612903
2026/08/01@15:22:12,4232,2.8781252,6183.677419354839
2026/08/01@15:22:13,4233,2.874,6173.548387096775
2026/08/01@15:22:15,4235,2.867,6153.290322580645
2026/08/01@15:22:16,4236,2.8635,6143.1612903225805
2026/08/01@15:22:17,4237,2.8658752,6133.032258064516
2026/08/01@15:22:18,4238,2.8702502,6122.903225806452
2026/08/01@15:22:19,4239,2.8668752,6112.774193548387
2026/08/01@15:22:20,4240,2.8605,6102.645161290323
2026/08/01@15:22:21,4241,2.853125,6092.516129032258
2026/08/01@15:22:22,4242,2.8521252,6082.387096774193
2026/08/01@15:22:23,4243,2.8591252,6072.258064516129
2026/08/01@15:22:24,4244,2.8638752,6062.129032258064
2026/08/01@15:22:25,4245,2.86525,6052.0
2026/08/01@15:22:27,4247,2.8620002,6031.870967741936
2026/08/01@15:22:28,4248,2.858,6021.806451612903
2026/08/01@15:22:29,4249,2.8565002,6011.741935483871
2026/08/01@15:22:30,4250,2.864875,6001.677419354839
2026/08/01@15:22:31,4251,2.8720002,5991.612903225807
2026/08/01@15:22:32,4252,2.8730002,5981.548387096775
2026/08/01@15:22:33,4253,2.8686252,5971.4838709677415
2026/08/01@15:22:34,4254,2.866625,5961.419354838709
2026/08/01@15:22:35,4255,2.8720002,5951.354838709677
2026/08/01@15:22:36,4256,2.879625,5941.290322580645
2026/08/01@15:22:37,4257,2.8830002,5931.225806451613
2026/08/01@15:22:39,4259,2.880875,5911.096774193548
2026/08/01@15:22:40,4260,2.8702502,5901.032258064516
2026/08/01@15:22:41,4261,2.871375,5890.967741935484
2026/08/01@15:22:42,4262,2.8730002,5880.903225806452
2026/08/01@15:22:43,4263,2.8841252,5870.8387096774195
2026/08/01@15:22:44,4264,2.8823752,5860.774193548387
2026/08/01@15:22:45,4265,2.879625,5850.709677419355
2026/08/01@15:22:46,4266,2.8772502,5840.645161290323
2026/08/01@15:22:47,4267,2.8772502,5830.580645161291
2026/08/01@15:22:48,4268,2.8768752,5820.5161290322585
2026/08/01@15:22:49,4269,2.8747502,5810.451612903225
2026/08/01@15:22:51,4271,2.8723752,5790.322580645161
2026/08/01@15:22:52,4272,2.8741252,5780.258064516129
2026/08/01@15:22:53,4273,2.8756252,5770.193548387097
2026/08/01@15:22:54,4274,2.8775,5760.129032258064
2026/08/01@15:22:55,4275,2.878,5750.064516129032
2026/08/01@15:22:56,4276,2.8690002,5740.0
2026/08/01@15:22:57,4277,2.8651252,5729.580645161291
2026/08/01@15:22:58,4278,2.848,5719.1612903225805
2026/08/01@15:22:59,4279,2.850625,5708.741935483871
2026/08/01@15:23:00,4280,2.8447502,5698.322580645161
2026/08/01@15:23:01,4281,2.845375,5687.903225806452
2026/08/01@15:23:03,4283,2.8455002,5667.064516129032
2026/08/01@15:23:04,4284,2.847625,5656.645161290323
2026/08/01@15:23:05,4285,2.8533752,5646.225806451613
2026/08/01@15:23:06,4286,2.8641252,5635.806451612903
2026/08/01@15:23:07,4287,2.87175,5625.387096774193
2026/08/01@15:23:08,4288,2.86975,5614.967741935484
2026/08/01@15:23:09,4289,2.8673752,5604.548387096775
2026/08/01@15:23:10,4290,2.8526252,5594.129032258064
2026/08/01@15:23:11,4291,2.8530002,5583.709677419355
2026/08/01@15:23:12,4292,2.8563752,5573.290322580645
2026/08/01@15:23:13,4293,2.8563752,5562.870967741936
2026/08/01@15:23:15,4295,2.8603752,5542.032258064516
2026/08/01@15:23:16,4296,2.86575,5531.612903225807
2026/08/01@15:23:17,4297,2.8665002,5521.193548387097
2026/08/01@15:23:18,4298,2.8656252,5510.774193548387
2026/08/01@15:23:19,4299,2.8635,5500.354838709677
2026/08/01@15:23:20,4300,2.8567502,5489.935483870968
2026/08/01@15:23:21,4301,2.86625,5479.516129032258
2026/08/01@15:23:22,4302,2.86925,5469.096774193548
2026/08/01@15:23:23,4303,2.8728752,5458.677419354839
2026/08/01@15:23:24,4304,2.86925,5448.258064516129
2026/08/01@15:23:25,4305,2.8658752,5437.8387096774195
2026/08/01@15:23:27,4307,2.8582502,5417.0
2026/08/01@15:23:28,4308,2.8625002,5406.266666666666
2026/08/01@15:23:29,4309,2.867,5395.533333333334
2026/08/01@15:23:30,4310,2.860625,5384.8
2026/08/01@15:23:31,4311,2.84875,5374.066666666667
2026/08/01@15:23:32,4312,2.855375,5363.333333333333
2026/08/01@15:23:33,4313,2.8585002,5352.6
2026/08/01@15:23:34,4314,2.871,5341.866666666667
2026/08/01@15:23:35,4315,2.8803752,5331.133333333333
2026/08/01@15:23:36,4316,2.876125,5320.4
2026/08/01@15:23:37,4317,2.8700002,5309.666666666667
2026/08/01@15:23:39,4318,2.8637502,5288.2
2026/08/01@15:23:40,4320,2.8620002,5277.466666666666
2026/08/01@15:23:41,4321,2.864,5266.733333333334
2026/08/01@15:23:42,4322,2.86325,5256.0
2026/08/01@15:23:43,4323,2.8598752,5245.266666666666
2026/08/01@15:23:44,4324,2.85575,5234.533333333334
2026/08/01@15:23:45,4325,2.8556252,5223.8
2026/08/01@15:23:46,4326,2.8591252,5213.066666666667
2026/08/01@15:23:47,4327,2.864375,5202.333333333333
2026/08/01@15:23:48,4328,2.867,5191.6
2026/08/01@15:23:49,4329,2.8645,5180.866666666667
2026/08/01@15:23:50,4330,2.8558752,5170.133333333333
2026/08/01@15:23:52,4332,2.843625,5148.666666666667
2026/08/01@15:23:53,4333,2.85275,5137.933333333333
2026/08/01@15:23:54,4334,2.8795002,5127.2
2026/08/01@15:23:55,4335,2.8816252,5116.466666666667
2026/08/01@15:23:56,4336,2.8781252,5105.733333333334
2026/08/01@15:23:57,4337,2.8738752,5095.0
2026/08/01@15:23:58,4338,2.871375,5084.709677419355
2026/08/01@15:23:59,4339,2.8730002,5074.419354838709
2026/08/01@15:24:00,4340,2.8767502,5064.129032258064
2026/08/01@15:24:01,4341,2.88,5053.8387096774195
2026/08/01@15:24:02,4342,2.861,5043.548387096775
2026/08/01@15:24:04,4344,2.8481252,5022.967741935484
2026/08/01@15:24:05,4345,2.8585002,5012.677419354839
2026/08/01@15:24:06,4346,2.8633752,5002.387096774193
2026/08/01@15:24:07,4347,2.8658752,4992.096774193548
2026/08/01@15:24:08,4348,2.8665002,4981.806451612903
2026/08/01@15:24:09,4349,2.864375,4971.516129032258
2026/08/01@15:24:10,4350,2.8556252,4961.225806451613
2026/08/01@15:24:11,4351,2.8475,4950.935483870968
2026/08/01@15:24:12,4352,2.8490002,4940.645161290323
2026/08/01@15:24:13,4353,2.8582502,4930.354838709677
2026/08/01@15:24:14,4354,2.8591252,4920.064516129032
2026/08/01@15:24:16,4356,2.853125,4899.4838709677415
2026/08/01@15:24:17,4357,2.846625,4889.193548387097
2026/08/01@15:24:18,4358,2.8505,4878.903225806452
2026/08/01@15:24:19,4359,2.8590002,4868.612903225807
2026/08/01@15:24:20,4360,2.86525,4858.322580645161
2026/08/01@15:24:21,4361,2.8655002,4848.032258064516
2026/08/01@15:24:22,4362,2.8626252,4837.741935483871
2026/08/01@15:24:23,4363,2.8628752,4827.451612903225
2026/08/01@15:24:24,4364,2.8645,4817.1612903225805
2026/08/01@15:24:25,4365,2.864875,4806.870967741936
2026/08/01@15:24:26,4366,2.8481252,4796.580645161291
2026/08/01@15:24:28,4368,2.8481252,4776.0
2026/08/01@15:24:29,4369,2.8693752,4766.225806451613
2026/08/01@15:24:30,4370,2.8747502,4756.451612903225
2026/08/01@15:24:31,4371,2.870125,4746.677419354839
2026/08/01@15:24:32,4372,2.8685002,4736.903225806452
2026/08/01@15:24:33,4373,2.8668752,4727.129032258064
2026/08/01@15:24:34,4374,2.8665002,4717.354838709677
2026/08/01@15:24:35,4375,2.865375,4707.580645161291
2026/08/01@15:24:36,4376,2.86325,4697.806451612903
2026/08/01@15:24:37,4377,2.8625002,4688.032258064516
2026/08/01@15:24:38,4378,2.85975,4678.258064516129
2026/08/01@15:24:40,4380,2.8612502,4658.709677419355
2026/08/01@15:24:41,4381,2.8603752,4648.935483870968
2026/08/01@15:24:42,4382,2.858375,4639.1612903225805
2026/08/01@15:24:43,4383,2.85925,4629.387096774193
2026/08/01@15:24:44,4384,2.863125,4619.612903225807
2026/08/01@15:24:45,4385,2.8685002,4609.8387096774195
2026/08/01@15:24:46,4386,2.8707502,4600.064516129032
2026/08/01@15:24:47,4387,2.8730002,4590.290322580645
2026/08/01@15:24:48,4388,2.873125,4580.5161290322585
2026/08/01@15:24:49,4389,2.852375,4570.741935483871
2026/08/01@15:24:50,4390,2.8555002,4560.967741935484
2026/08/01@15:24:52,4392,2.863125,4541.419354838709
2026/08/01@15:24:53,4393,2.858875,4531.645161290323
2026/08/01@15:24:54,4394,2.8573752,4521.870967741936
2026/08/01@15:24:55,4395,2.8567502,4512.096774193548
2026/08/01@15:24:56,4396,2.8598752,4502.322580645161
2026/08/01@15:24:57,4397,2.86275,4492.548387096775
2026/08/01@15:24:58,4398,2.864875,4482.774193548387
2026/08/01@15:24:59,4399,2.868,4473.0
2026/08/01@15:25:00,4400,2.8733752,4462.870967741936
2026/08/01@15:25:01,4401,2.8758752,4452.741935483871
2026/08/01@15:25:02,4402,2.8673752,4442.612903225807
2026/08/01@15:25:04,4404,2.8420002,4422.354838709677
2026/08/01@15:25:05,4405,2.8538752,4412.225806451613
2026/08/01@15:25:06,4406,2.860125,4402.096774193548
2026/08/01@15:25:07,4407,2.8620002,4391.967741935484
2026/08/01@15:25:08,4408,2.8628752,4381.8387096774195
2026/08/01@15:25:09,4409,2.861875,4371.709677419355
2026/08/01@15:25:10,4410,2.8611252,4361.580645161291
2026/08/01@15:25:11,4411,2.860125,4351.451612903225
2026/08/01@15:25:12,4412,2.857,4341.322580645161
2026/08/01@15:25:13,4413,2.8552502,4331.193548387097
2026/08/01@15:25:14,4414,2.8558752,4321.064516129032
2026/08/01@15:25:16,4416,2.8567502,4300.806451612903
2026/08/01@15:25:17,4417,2.857,4290.677419354839
2026/08/01@15:25:18,4418,2.8551252,4280.548387096775
2026/08/01@15:25:19,4419,2.852375,4270.419354838709
2026/08/01@15:25:20,4420,2.8556252,4260.290322580645
2026/08/01@15:25:21,4421,2.859625,4250.1612903225805
2026/08/01@15:25:22,4422,2.8616252,4240.032258064516
2026/08/01@15:25:23,4423,2.860125,4229.903225806452
2026/08/01@15:25:24,4424,2.857875,4219.774193548387
2026/08/01@15:25:25,4425,2.857,4209.645161290323
2026/08/01@15:25:26,4426,2.8590002,4199.516129032258
2026/08/01@15:25:28,4428,2.85925,4179.258064516129
2026/08/01@15:25:29,4429,2.855375,4169.129032258064
2026/08/01@15:25:30,4430,2.857125,4159.0
2026/08/01@15:25:31,4431,2.8581252,4149.096774193548
2026/08/01@15:25:32,4432,2.865375,4139.193548387097
2026/08/01@15:25:33,4433,2.8715002,4129.290322580645
2026/08/01@15:25:34,4434,2.8741252,4119.387096774193
2026/08/01@15:25:35,4435,2.871,4109.4838709677415
2026/08/01@15:25:36,4436,2.8612502,4099.580645161291
2026/08/01@15:25:37,4437,2.8568752,4089.6774193548385
2026/08/01@15:25:38,4438,2.865375,4079.7741935483873
2026/08/01@15:25:40,4440,2.864875,4059.967741935484
2026/08/01@15:25:41,4441,2.8600002,4050.064516129032
2026/08/01@15:25:42,4442,2.85975,4040.1612903225805
2026/08/01@15:25:43,4443,2.857125,4030.2580645161293
2026/08/01@15:25:44,4444,2.8616252,4020.3548387096776
2026/08/01@15:25:45,4445,2.8617502,4010.451612903226
2026/08/01@15:25:46,4446,2.8682502,4000.548387096774
2026/08/01@15:25:47,4447,2.872625,3990.6451612903224
2026/08/01@15:25:48,4448,2.87525,3980.741935483871
2026/08/01@15:25:49,4449,2.8658752,3970.8387096774195
2026/08/01@15:25:50,4450,2.8395002,3960.935483870968
2026/08/01@15:25:52,4452,2.8477502,3941.1290322580644
2026/08/01@15:25:53,4453,2.864,3931.2258064516127
2026/08/01@15:25:54,4454,2.8651252,3921.3225806451615
2026/08/01@15:25:55,4455,2.8590002,3911.4193548387098
2026/08/01@15:25:56,4456,2.8555002,3901.516129032258
2026/08/01@15:25:57,4457,2.854125,3891.6129032258063
2026/08/01@15:25:58,4458,2.8581252,3881.709677419355
2026/08/01@15:25:59,4459,2.8577502,3871.8064516129034
2026/08/01@15:26:00,4460,2.85625,3861.9032258064517
2026/08/01@15:26:01,4461,2.8521252,3852.0
2026/08/01@15:26:02,4462,2.849625,3842.6065573770493
2026/08/01@15:26:04,4464,2.8542502,3823.8196721311474
2026/08/01@15:26:05,4465,2.857,3814.4262295081967
2026/08/01@15:26:06,4466,2.86325,3805.032786885246
2026/08/01@15:26:07,4467,2.8646252,3795.6393442622953
2026/08/01@15:26:08,4468,2.86575,3786.245901639344
2026/08/01@15:26:09,4469,2.8626252,3776.8524590163934
2026/08/01@15:26:10,4470,2.8620002,3767.4590163934427
2026/08/01@15:26:11,4471,2.8630002,3758.065573770492
2026/08/01@15:26:12,4472,2.8645,3748.6721311475408
2026/08/01@15:26:13,4473,2.86325,3739.27868852459
2026/08/01@15:26:14,4474,2.8581252,3729.8852459016393
2026/08/01@15:26:16,4476,2.8526252,3711.098360655738
2026/08/01@15:26:17,4477,2.85325,3701.7049180327867
2026/08/01@15:26:18,4478,2.8568752,3692.311475409836
2026/08/01@15:26:19,4479,2.858375,3682.9180327868853
2026/08/01@15:26:20,4480,2.8595002,3673.5245901639346
2026/08/01@15:26:21,4481,2.8575,3664.1311475409834
2026/08/01@15:26:22,4482,2.857,3654.7377049180327
2026/08/01@15:26:23,4483,2.8590002,3645.344262295082
2026/08/01@15:26:24,4484,2.860125,3635.9508196721313
2026/08/01@15:26:25,4485,2.8621252,3626.55737704918
2026/08/01@15:26:26,4486,2.861375,3617.1639344262294
2026/08/01@15:26:28,4488,2.8590002,3598.377049180328
2026/08/01@15:26:29,4489,2.8558752,3588.9836065573772
2026/08/01@15:26:30,4490,2.8576252,3579.590163934426
2026/08/01@15:26:31,4491,2.8607502,3570.1967213114754
2026/08/01@15:26:32,4492,2.8637502,3560.8032786885246
2026/08/01@15:26:33,4493,2.861375,3551.409836065574
2026/08/01@15:26:34,4494,2.854125,3542.0163934426228
2026/08/01@15:26:35,4495,2.848875,3532.622950819672
2026/08/01@15:26:36,4496,2.8528752,3523.2295081967213
2026/08/01@15:26:37,4497,2.8660002,3513.8360655737706
2026/08/01@15:26:38,4498,2.8656252,3504.44262295082
2026/08/01@15:26:39,4499,2.8611252,3495.0491803278687
2026/08/01@15:26:41,4501,2.8558752,3476.2622950819673
2026/08/01@15:26:42,4502,2.8605,3466.868852459016
2026/08/01@15:26:43,4503,2.8676252,3457.4754098360654
2026/08/01@15:26:44,4504,2.8708752,3448.0819672131147
2026/08/01@15:26:45,4505,2.8665002,3438.688524590164
2026/08/01@15:26:46,4506,2.859625,3429.2950819672133
2026/08/01@15:26:47,4507,2.8575,3419.901639344262
2026/08/01@15:26:48,4508,2.8595002,3410.5081967213114
2026/08/01@15:26:49,4509,2.86325,3401.1147540983607
2026/08/01@15:26:50,4510,2.863125,3391.72131147541
2026/08/01@15:26:51,4511,2.8591252,3382.327868852459
2026/08/01@15:26:53,4513,2.8508752,3363.5409836065573
2026/08/01@15:26:54,4514,2.8503752,3354.1475409836066
2026/08/01@15:26:55,4515,2.8525002,3344.754098360656
2026/08/01@15:26:56,4516,2.85625,3335.3606557377047
2026/08/01@15:26:57,4517,2.8600002,3325.967213114754
2026/08/01@15:26:58,4518,2.8576252,3316.5737704918033
2026/08/01@15:26:59,4519,2.8533752,3307.1803278688526
2026/08/01@15:27:00,4520,2.8516252,3297.7868852459014
2026/08/01@15:27:01,4521,2.8567502,3288.3934426229507
2026/08/01@15:27:02,4522,2.8621252,3279.0
2026/08/01@15:27:03,4523,2.8635,3269.5
2026/08/01@15:27:05,4525,2.8591252,3250.5
2026/08/01@15:27:06,4526,2.8528752,3241.0
2026/08/01@15:27:07,4527,2.8526252,3231.5
2026/08/01@15:27:08,4528,2.85875,3222.0
2026/08/01@15:27:09,4529,2.8635,3212.5
2026/08/01@15:27:10,4530,2.8612502,3203.0
2026/08/01@15:27:11,4531,2.8575,3193.5
2026/08/01@15:27:12,4532,2.8552502,3184.0
2026/08/01@15:27:13,4533,2.8577502,3174.5
2026/08/01@15:27:14,4534,2.861375,3165.0
2026/08/01@15:27:15,4535,2.8638752,3155.5
2026/08/01@15:27:17,4537,2.8625002,3136.5
2026/08/01@15:27:18,4538,2.857875,3127.0
2026/08/01@15:27:19,4539,2.8573752,3117.5
2026/08/01@15:27:20,4540,2.8607502,3108.0
2026/08/01@15:27:21,4541,2.865375,3098.5
2026/08/01@15:27:22,4542,2.865375,3089.0
2026/08/01@15:27:23,4543,2.862375,3079.5
2026/08/01@15:27:24,4544,2.858,3070.0
2026/08/01@15:27:25,4545,2.8585002,3060.5
2026/08/01@15:27:26,4546,2.861375,3051.0
2026/08/01@15:27:27,4547,2.861875,3041.5
2026/08/01@15:27:29,4549,2.8585002,3022.5
2026/08/01@15:27:30,4550,2.8543752,3013.0
2026/08/01@15:27:31,4551,2.8533752,3003.5
2026/08/01@15:27:32,4552,2.85225,2994.0
2026/08/01@15:27:33,4553,2.8558752,2985.0967741935483
2026/08/01@15:27:34,4554,2.8585002,2976.1935483870966
2026/08/01@15:27:35,4555,2.861375,2967.2903225806454
2026/08/01@15:27:36,4556,2.8593752,2958.3870967741937
2026/08/01@15:27:37,4557,2.858875,2949.483870967742
2026/08/01@15:27:38,4558,2.8602502,2940.5806451612902
2026/08/01@15:27:39,4559,2.863125,2931.6774193548385
2026/08/01@15:27:41,4561,2.8633752,2913.8709677419356
2026/08/01@15:27:42,4562,2.85975,2904.967741935484
2026/08/01@15:27:43,4563,2.855,2896.064516129032
2026/08/01@15:27:44,4564,2.851875,2887.1612903225805
2026/08/01@15:27:45,4565,2.854125,2878.2580645161293
2026/08/01@15:27:46,4566,2.856625,2869.3548387096776
2026/08/01@15:27:47,4567,2.85975,2860.451612903226
2026/08/01@15:27:48,4568,2.8575,2851.548387096774
2026/08/01@15:27:49,4569,2.8555002,2842.6451612903224
2026/08/01@15:27:50,4570,2.853625,2833.741935483871
2026/08/01@15:27:51,4571,2.85875,2824.8387096774195
2026/08/01@15:27:53,4573,2.8628752,2807.032258064516
2026/08/01@15:27:54,4574,2.8660002,2798.1290322580644
2026/08/01@15:27:55,4575,2.869625,2789.2258064516127
2026/08/01@15:27:56,4576,2.8723752,2780.3225806451615
2026/08/01@15:27:57,4577,2.8738752,2771.4193548387098
2026/08/01@15:27:58,4578,2.8742502,2762.516129032258
2026/08/01@15:27:59,4579,2.8733752,2753.6129032258063
2026/08/01@15:28:00,4580,2.872625,2744.709677419355
2026/08/01@15:28:01,4581,2.870125,2735.8064516129034
2026/08/01@15:28:02,4582,2.8676252,2726.9032258064517
2026/08/01@15:28:03,4583,2.8686252,2718.0
2026/08/01@15:28:05,4585,2.869625,2701.2258064516127
2026/08/01@15:28:06,4586,2.8728752,2692.8387096774195
2026/08/01@15:28:07,4587,2.8735,2684.451612903226
2026/08/01@15:28:08,4588,2.8747502,2676.064516129032
2026/08/01@15:28:09,4589,2.8758752,2667.6774193548385
2026/08/01@15:28:10,4590,2.8776252,2659.2903225806454
2026/08/01@15:28:11,4591,2.8805,2650.9032258064517
2026/08/01@15:28:12,4592,2.881,2642.516129032258
2026/08/01@15:28:13,4593,2.8811252,2634.1290322580644
2026/08/01@15:28:14,4594,2.8695002,2625.741935483871
2026/08/01@15:28:15,4595,2.845875,2617.3548387096776
2026/08/01@15:28:17,4597,2.8538752,2600.5806451612902
2026/08/01@15:28:18,4598,2.8551252,2592.1935483870966
2026/08/01@15:28:19,4599,2.86575,2583.8064516129034
2026/08/01@15:28:20,4600,2.86575,2575.4193548387098
2026/08/01@15:28:21,4601,2.8617502,2567.032258064516
2026/08/01@15:28:22,4602,2.861375,2558.6451612903224
2026/08/01@15:28:23,4603,2.8635,2550.258064516129
