datetime,elapsed_s,humidity_percent
2026/08/02@08:29:43,54576,33.954376
2026/08/02@08:29:44,54577,33.936064
2026/08/02@08:29:45,54578,33.998628
2026/08/02@08:29:47,54579,33.998628
2026/08/02@08:29:48,54581,33.984892
2026/08/02@08:29:49,54582,33.984892
2026/08/02@08:29:50,54583,34.009308
2026/08/02@08:29:51,54584,33.96811
2026/08/02@08:29:52,54585,33.925384
2026/08/02@08:29:53,54586,33.998628
2026/08/02@08:29:54,54587,33.96811
2026/08/02@08:29:55,54588,33.940644
2026/08/02@08:29:56,54589,34.01236
2026/08/02@08:29:57,54590,33.940644
2026/08/02@08:29:59,54592,34.04135
2026/08/02@08:30:00,54593,34.01236
2026/08/02@08:30:01,54594,33.98642
2026/08/02@08:30:02,54595,33.97116
2026/08/02@08:30:03,54596,33.984892
2026/08/02@08:30:04,54597,34.026092
2026/08/02@08:30:05,54598,33.943696
2026/08/02@08:30:06,54599,34.02762
2026/08/02@08:30:07,54600,33.97116
2026/08/02@08:30:08,54601,33.96811
2026/08/02@08:30:10,54603,34.000152
2026/08/02@08:30:11,54604,33.984892
2026/08/02@08:30:12,54605,34.000152
2026/08/02@08:30:13,54606,34.02762
2026/08/02@08:30:14,54607,34.013884
2026/08/02@08:30:15,54608,34.044404
2026/08/02@08:30:16,54609,33.954376
2026/08/02@08:30:17,54610,33.984892
2026/08/02@08:30:18,54611,33.97116
2026/08/02@08:30:19,54612,34.016936
2026/08/02@08:30:21,54614,34.016936
2026/08/02@08:30:22,54615,34.013884
2026/08/02@08:30:23,54616,34.03067
2026/08/02@08:30:24,54617,34.01236
2026/08/02@08:30:25,54618,33.98642
2026/08/02@08:30:26,54619,33.98642
2026/08/02@08:30:27,54620,34.04593
2026/08/02@08:30:28,54621,33.984892
2026/08/02@08:30:29,54622,34.013884
2026/08/02@08:30:30,54623,34.03067
2026/08/02@08:30:31,54624,34.03067
2026/08/02@08:30:33,54626,33.984892
2026/08/02@08:30:34,54627,33.98642
2026/08/02@08:30:35,54628,34.013884
2026/08/02@08:30:36,54629,34.03067
2026/08/02@08:30:37,54630,34.016936
2026/08/02@08:30:38,54631,33.98642
2026/08/02@08:30:39,54632,33.98642
2026/08/02@08:30:40,54633,34.003204
2026/08/02@08:30:41,54634,33.98642
2026/08/02@08:30:42,54635,33.984892
2026/08/02@08:30:44,54637,34.03067
2026/08/02@08:30:45,54638,34.03067
2026/08/02@08:30:46,54639,34.018464
2026/08/02@08:30:47,54640,34.016936
2026/08/02@08:30:48,54641,34.003204
2026/08/02@08:30:49,54642,34.03067
2026/08/02@08:30:50,54643,34.055084
2026/08/02@08:30:51,54644,33.98642
2026/08/02@08:30:52,54645,34.062712
2026/08/02@08:30:53,54646,34.003204
2026/08/02@08:30:55,54648,34.03067
2026/08/02@08:30:56,54649,34.000152
2026/08/02@08:30:57,54650,33.957428
2026/08/02@08:30:58,54651,33.98947
2026/08/02@08:30:59,54652,34.016936
2026/08/02@08:31:00,54653,33.98642
2026/08/02@08:31:01,54654,34.003204
2026/08/02@08:31:02,54655,33.98642
2026/08/02@08:31:03,54656,34.003204
2026/08/02@08:31:04,54657,34.003204
2026/08/02@08:31:05,54658,34.016936
2026/08/02@08:31:07,54660,34.032196
2026/08/02@08:31:08,54661,33.98947
2026/08/02@08:31:09,54662,34.016936
2026/08/02@08:31:10,54663,34.003204
2026/08/02@08:31:11,54664,33.94522
2026/08/02@08:31:12,54665,34.03067
2026/08/02@08:31:13,54666,34.003204
2026/08/02@08:31:14,54667,34.016936
2026/08/02@08:31:15,54668,34.013884
2026/08/02@08:31:16,54669,34.018464
2026/08/02@08:31:18,54671,33.957428
2026/08/02@08:31:19,54672,34.018464
2026/08/02@08:31:20,54673,34.016936
2026/08/02@08:31:21,54674,34.016936
2026/08/02@08:31:22,54675,33.98642
2026/08/02@08:31:23,54676,33.97574
2026/08/02@08:31:24,54677,34.003204
2026/08/02@08:31:25,54678,34.032196
2026/08/02@08:31:26,54679,33.97116
2026/08/02@08:31:27,54680,34.003204
2026/08/02@08:31:29,54682,33.98947
2026/08/02@08:31:30,54683,33.98947
2026/08/02@08:31:31,54684,34.000152
2026/08/02@08:31:32,54685,34.00473
2026/08/02@08:31:33,54686,34.00473
2026/08/02@08:31:34,54687,34.003204
2026/08/02@08:31:35,54688,34.018464
2026/08/02@08:31:36,54689,33.98947
2026/08/02@08:31:37,54690,33.929964
2026/08/02@08:31:38,54691,33.931488
2026/08/02@08:31:39,54692,33.943696
2026/08/02@08:31:41,54694,33.931488
2026/08/02@08:31:42,54695,33.990996
2026/08/02@08:31:43,54696,33.97574
2026/08/02@08:31:44,54697,33.958952
2026/08/02@08:31:45,54698,33.948272
2026/08/02@08:31:46,54699,33.97574
2026/08/02@08:31:47,54700,34.018464
2026/08/02@08:31:48,54701,33.94522
2026/08/02@08:31:49,54702,33.97116
2026/08/02@08:31:50,54703,33.958952
2026/08/02@08:31:52,54705,33.97574
2026/08/02@08:31:53,54706,33.98947
2026/08/02@08:31:54,54707,33.97574
2026/08/02@08:31:55,54708,33.94522
2026/08/02@08:31:56,54709,34.016936
2026/08/02@08:31:57,54710,33.990996
2026/08/02@08:31:58,54711,33.990996
2026/08/02@08:31:59,54712,34.003204
2026/08/02@08:32:00,54713,33.958952
2026/08/02@08:32:01,54714,33.98947
2026/08/02@08:32:03,54716,33.990996
2026/08/02@08:32:04,54717,34.018464
2026/08/02@08:32:05,54718,34.018464
2026/08/02@08:32:06,54719,34.003204
2026/08/02@08:32:07,54720,34.003204
2026/08/02@08:32:08,54721,34.0077832
2026/08/02@08:32:09,54722,33.957428
2026/08/02@08:32:10,54723,34.0077832
2026/08/02@08:32:11,54724,34.0077832
2026/08/02@08:32:12,54725,33.958952
2026/08/02@08:32:13,54726,33.990996
2026/08/02@08:32:15,54728,34.00473
2026/08/02@08:32:16,54729,33.990996
2026/08/02@08:32:17,54730,33.962004
2026/08/02@08:32:18,54731,33.99405
2026/08/02@08:32:19,54732,33.977264
2026/08/02@08:32:20,54733,33.958952
2026/08/02@08:32:21,54734,34.0077832
2026/08/02@08:32:22,54735,33.98947
2026/08/02@08:32:23,54736,33.990996
2026/08/02@08:32:24,54737,34.0077832
2026/08/02@08:32:26,54739,33.990996
2026/08/02@08:32:27,54740,34.035248
2026/08/02@08:32:28,54741,33.990996
2026/08/02@08:32:29,54742,34.00473
2026/08/02@08:32:30,54743,34.0077832
2026/08/02@08:32:31,54744,33.948272
2026/08/02@08:32:32,54745,33.977264
2026/08/02@08:32:33,54746,34.0077832
2026/08/02@08:32:34,54747,33.962004
2026/08/02@08:32:35,54748,33.990996
2026/08/02@08:32:37,54750,33.958952
2026/08/02@08:32:38,54751,33.98947
2026/08/02@08:32:39,54752,33.958952
2026/08/02@08:32:40,54753,33.990996
2026/08/02@08:32:41,54754,33.990996
2026/08/02@08:32:42,54755,33.990996
2026/08/02@08:32:43,54756,34.009308
2026/08/02@08:32:44,54757,33.990996
2026/08/02@08:32:45,54758,34.018464
2026/08/02@08:32:46,54759,33.948272
2026/08/02@08:32:48,54761,33.990996
2026/08/02@08:32:49,54762,33.94522
2026/08/02@08:32:50,54763,34.0077832
2026/08/02@08:32:51,54764,33.962004
2026/08/02@08:32:52,54765,33.990996
2026/08/02@08:32:53,54766,33.99405
2026/08/02@08:32:54,54767,34.0077832
2026/08/02@08:32:55,54768,34.0077832
2026/08/02@08:32:56,54769,33.948272
2026/08/02@08:32:57,54770,34.009308
2026/08/02@08:32:58,54771,34.0077832
2026/08/02@08:33:00,54773,33.93454
2026/08/02@08:33:01,54774,33.948272
2026/08/02@08:33:02,54775,33.94522
2026/08/02@08:33:03,54776,33.75601
2026/08/02@08:33:04,54777,33.52865
2026/08/02@08:33:05,54778,33.382164
2026/08/02@08:33:06,54779,33.147176
2026/08/02@08:33:07,54780,33.08766
2026/08/02@08:33:08,54781,32.982376
2026/08/02@08:33:09,54782,32.851148
2026/08/02@08:33:11,54784,32.758068
2026/08/02@08:33:12,54785,32.7718
2026/08/02@08:33:13,54786,32.817576
2026/08/02@08:33:14,54787,32.803844
2026/08/02@08:33:15,54788,32.86488
2026/08/02@08:33:16,54789,32.922868
2026/08/02@08:33:17,54790,32.96559
2026/08/02@08:33:18,54791,33.060196
2026/08/02@08:33:19,54792,33.116652
2026/08/02@08:33:20,54793,33.157856
2026/08/02@08:33:22,54795,33.128864
2026/08/02@08:33:23,54796,33.247884
2026/08/02@08:33:24,54797,33.279928
2026/08/02@08:33:25,54798,33.30434
2026/08/02@08:33:26,54799,33.336384
2026/08/02@08:33:27,54800,33.3669
2026/08/02@08:33:28,54801,33.368428
2026/08/02@08:33:29,54802,33.441672
2026/08/02@08:33:30,54803,33.40963
2026/08/02@08:33:31,54804,33.46914
2026/08/02@08:33:33,54806,33.42794
2026/08/02@08:33:34,54807,33.444724
2026/08/02@08:33:35,54808,33.47219
2026/08/02@08:33:36,54809,33.499656
2026/08/02@08:33:37,54810,33.499656
2026/08/02@08:33:38,54811,33.514916
2026/08/02@08:33:39,54812,33.5317
2026/08/02@08:33:40,54813,33.52865
2026/08/02@08:33:41,54814,33.574424
2026/08/02@08:33:42,54815,33.592736
2026/08/02@08:33:43,54816,33.618676
2026/08/02@08:33:45,54818,33.6202
2026/08/02@08:33:46,54819,33.6202
2026/08/02@08:33:47,54820,33.650724
2026/08/02@08:33:48,54821,33.65225
2026/08/02@08:33:49,54822,33.679716
2026/08/02@08:33:50,54823,33.65225
2026/08/02@08:33:51,54824,33.63699
2026/08/02@08:33:52,54825,33.6965
2026/08/02@08:33:53,54826,33.72549
2026/08/02@08:33:54,54827,33.711756
2026/08/02@08:33:56,54829,33.6965
2026/08/02@08:33:57,54830,33.6965
2026/08/02@08:33:58,54831,33.75601
2026/08/02@08:33:59,54832,33.771268
2026/08/02@08:34:00,54833,33.71481
2026/08/02@08:34:01,54834,33.739224
2026/08/02@08:34:02,54835,33.742276
2026/08/02@08:34:03,54836,33.71481
2026/08/02@08:34:04,54837,33.75601
2026/08/02@08:34:05,54838,33.815516
2026/08/02@08:34:07,54840,33.728544
2026/08/02@08:34:08,54841,33.739224
2026/08/02@08:34:09,54842,33.7438
2026/08/02@08:34:10,54843,33.7575336
2026/08/02@08:34:11,54844,33.833828
2026/08/02@08:34:12,54845,33.7575336
2026/08/02@08:34:13,54846,33.80331
2026/08/02@08:34:14,54847,33.77432
2026/08/02@08:34:15,54848,33.7575336
2026/08/02@08:34:16,54849,33.78805
2026/08/02@08:34:18,54851,33.77432
2026/08/02@08:34:19,54852,33.84451
2026/08/02@08:34:20,54853,33.817044
2026/08/02@08:34:21,54854,33.833828
2026/08/02@08:34:22,54855,33.835352
2026/08/02@08:34:23,54856,33.817044
2026/08/02@08:34:24,54857,33.84756
2026/08/02@08:34:25,54858,33.84756
2026/08/02@08:34:26,54859,33.806364
2026/08/02@08:34:27,54860,33.84756
2026/08/02@08:34:28,54861,33.89029
2026/08/02@08:34:30,54863,33.84756
2026/08/02@08:34:31,54864,33.835352
2026/08/02@08:34:32,54865,33.835352
2026/08/02@08:34:33,54866,33.920808
2026/08/02@08:34:34,54867,33.87961
2026/08/02@08:34:35,54868,33.849088
2026/08/02@08:34:36,54869,33.86587
2026/08/02@08:34:37,54870,33.820096
2026/08/02@08:34:38,54871,33.939116
2026/08/02@08:34:39,54872,33.87961
2026/08/02@08:34:41,54874,33.87961
2026/08/02@08:34:42,54875,33.9070752
2026/08/02@08:34:43,54876,33.86282
2026/08/02@08:34:44,54877,33.87961
2026/08/02@08:34:45,54878,33.9086
2026/08/02@08:34:46,54879,33.86282
2026/08/02@08:34:47,54880,33.86587
2026/08/02@08:34:48,54881,33.835352
2026/08/02@08:34:49,54882,33.86587
2026/08/02@08:34:50,54883,33.849088
2026/08/02@08:34:52,54885,33.833828
2026/08/02@08:34:53,54886,33.838404
2026/08/02@08:34:54,54887,33.925384
2026/08/02@08:34:55,54888,33.899444
2026/08/02@08:34:56,54889,33.9086
2026/08/02@08:34:57,54890,33.89792
2026/08/02@08:34:58,54891,33.86587
2026/08/02@08:34:59,54892,33.894868
2026/08/02@08:35:00,54893,33.89792
2026/08/02@08:35:01,54894,33.9086
2026/08/02@08:35:03,54895,33.91165
2026/08/02@08:35:04,54897,33.8811336
2026/08/02@08:35:05,54898,33.867396
2026/08/02@08:35:06,54899,33.849088
2026/08/02@08:35:07,54900,33.894868
2026/08/02@08:35:08,54901,33.8811336
2026/08/02@08:35:09,54902,33.95285
2026/08/02@08:35:10,54903,33.91165
2026/08/02@08:35:11,54904,33.8811336
2026/08/02@08:35:12,54905,33.939116
2026/08/02@08:35:13,54906,33.894868
2026/08/02@08:35:15,54908,33.91165
2026/08/02@08:35:16,54909,33.925384
2026/08/02@08:35:17,54910,33.940644
2026/08/02@08:35:18,54911,33.92691
2026/08/02@08:35:19,54912,33.91165
2026/08/02@08:35:20,54913,33.92691
2026/08/02@08:35:21,54914,33.899444
2026/08/02@08:35:22,54915,33.92691
2026/08/02@08:35:23,54916,33.940644
2026/08/02@08:35:24,54917,33.85214
2026/08/02@08:35:26,54919,33.943696
2026/08/02@08:35:27,54920,33.954376
2026/08/02@08:35:28,54921,33.87045
2026/08/02@08:35:29,54922,33.925384
2026/08/02@08:35:30,54923,33.940644
2026/08/02@08:35:31,54924,33.89792
2026/08/02@08:35:32,54925,33.925384
2026/08/02@08:35:33,54926,33.954376
2026/08/02@08:35:34,54927,33.957428
2026/08/02@08:35:35,54928,33.89792
2026/08/02@08:35:37,54930,33.902496
2026/08/02@08:35:38,54931,33.92691
2026/08/02@08:35:39,54932,33.957428
2026/08/02@08:35:40,54933,33.940644
2026/08/02@08:35:41,54934,33.884184
2026/08/02@08:35:42,54935,33.913176
2026/08/02@08:35:43,54936,33.85214
2026/08/02@08:35:44,54937,33.91165
2026/08/02@08:35:45,54938,33.91165
2026/08/02@08:35:46,54939,33.899444
2026/08/02@08:35:47,54940,33.92691
2026/08/02@08:35:49,54942,33.88571
2026/08/02@08:35:50,54943,33.913176
2026/08/02@08:35:51,54944,33.925384
2026/08/02@08:35:52,54945,33.92691
2026/08/02@08:35:53,54946,33.902496
2026/08/02@08:35:54,54947,33.92691
2026/08/02@08:35:55,54948,33.88571
2026/08/02@08:35:56,54949,33.884184
2026/08/02@08:35:57,54950,33.92691
2026/08/02@08:35:58,54951,33.954376
2026/08/02@08:36:00,54953,33.87045
2026/08/02@08:36:01,54954,33.899444
2026/08/02@08:36:02,54955,33.899444
2026/08/02@08:36:03,54956,33.929964
2026/08/02@08:36:04,54957,33.884184
2026/08/02@08:36:05,54958,33.91165
2026/08/02@08:36:06,54959,33.94522
2026/08/02@08:36:07,54960,33.899444
2026/08/02@08:36:08,54961,33.902496
2026/08/02@08:36:09,54962,33.92691
2026/08/02@08:36:11,54964,33.842984
2026/08/02@08:36:12,54965,33.737696
2026/08/02@08:36:13,54966,33.72549
2026/08/02@08:36:14,54967,33.737696
2026/08/02@08:36:15,54968,33.752956
2026/08/02@08:36:16,54969,33.765164
2026/08/02@08:36:17,54970,33.76669
2026/08/02@08:36:18,54971,33.83993
2026/08/02@08:36:19,54972,33.853664
2026/08/02@08:36:20,54973,33.853664
2026/08/02@08:36:22,54975,33.83993
2026/08/02@08:36:23,54976,33.842984
2026/08/02@08:36:24,54977,33.856716
2026/08/02@08:36:25,54978,33.842984
2026/08/02@08:36:26,54979,33.842984
2026/08/02@08:36:27,54980,33.899444
2026/08/02@08:36:28,54981,33.871976
2026/08/02@08:36:29,54982,33.899444
2026/08/02@08:36:30,54983,33.899444
2026/08/02@08:36:31,54984,33.913176
2026/08/02@08:36:33,54986,33.867396
2026/08/02@08:36:34,54987,33.842984
2026/08/02@08:36:35,54988,33.913176
2026/08/02@08:36:36,54989,33.88571
2026/08/02@08:36:37,54990,33.913176
2026/08/02@08:36:38,54991,33.88571
2026/08/02@08:36:39,54992,33.899444
2026/08/02@08:36:40,54993,33.913176
2026/08/02@08:36:41,54994,33.91623
2026/08/02@08:36:42,54995,33.884184
2026/08/02@08:36:43,54996,33.902496
2026/08/02@08:36:45,54998,33.88571
2026/08/02@08:36:46,54999,33.88571
2026/08/02@08:36:47,55000,33.902496
2026/08/02@08:36:48,55001,33.948272
2026/08/02@08:36:49,55002,33.91623
2026/08/02@08:36:50,55003,33.871976
2026/08/02@08:36:51,55004,33.902496
2026/08/02@08:36:52,55005,33.902496
2026/08/02@08:36:53,55006,33.871976
2026/08/02@08:36:54,55007,33.931488
2026/08/02@08:36:56,55009,33.902496
2026/08/02@08:36:57,55010,33.87045
2026/08/02@08:36:58,55011,33.94522
2026/08/02@08:36:59,55012,33.871976
2026/08/02@08:37:00,55013,33.871976
2026/08/02@08:37:01,55014,33.958952
2026/08/02@08:37:02,55015,33.91623
2026/08/02@08:37:03,55016,33.958952
2026/08/02@08:37:04,55017,33.929964
2026/08/02@08:37:05,55018,33.91623
2026/08/02@08:37:07,55020,33.91623
2026/08/02@08:37:08,55021,33.902496
2026/08/02@08:37:09,55022,33.904024
2026/08/02@08:37:10,55023,33.91623
2026/08/02@08:37:11,55024,33.931488
2026/08/02@08:37:12,55025,33.89029
2026/08/02@08:37:13,55026,33.8582432
2026/08/02@08:37:14,55027,33.913176
2026/08/02@08:37:15,55028,33.904024
2026/08/02@08:37:16,55029,33.902496
2026/08/02@08:37:18,55031,33.91623
2026/08/02@08:37:19,55032,33.917756
2026/08/02@08:37:20,55033,33.88571
2026/08/02@08:37:21,55034,33.948272
2026/08/02@08:37:22,55035,33.931488
2026/08/02@08:37:23,55036,33.904024
2026/08/02@08:37:24,55037,33.917756
2026/08/02@08:37:25,55038,33.93454
2026/08/02@08:37:26,55039,33.917756
2026/08/02@08:37:27,55040,33.931488
2026/08/02@08:37:28,55041,33.91623
2026/08/02@08:37:30,55043,33.904024
2026/08/02@08:37:31,55044,33.904024
2026/08/02@08:37:32,55045,33.9070752
2026/08/02@08:37:33,55046,33.93454
2026/08/02@08:37:34,55047,33.936064
2026/08/02@08:37:35,55048,33.917756
2026/08/02@08:37:36,55049,33.93454
2026/08/02@08:37:37,55050,33.904024
2026/08/02@08:37:38,55051,33.904024
2026/08/02@08:37:39,55052,33.917756
2026/08/02@08:37:41,55054,33.91623
2026/08/02@08:37:42,55055,33.931488
2026/08/02@08:37:43,55056,33.89029
2026/08/02@08:37:44,55057,33.9070752
2026/08/02@08:37:45,55058,33.93454
2026/08/02@08:37:46,55059,33.87503
2026/08/02@08:37:47,55060,33.87503
2026/08/02@08:37:48,55061,33.93454
2026/08/02@08:37:49,55062,33.9070752
2026/08/02@08:37:50,55063,33.871976
2026/08/02@08:37:52,55065,33.948272
2026/08/02@08:37:53,55066,33.93454
2026/08/02@08:37:54,55067,33.84451
2026/08/02@08:37:55,55068,33.89029
2026/08/02@08:37:56,55069,33.917756
2026/08/02@08:37:57,55070,33.936064
2026/08/02@08:37:58,55071,33.904024
2026/08/02@08:37:59,55072,33.93454
2026/08/02@08:38:00,55073,33.93454
2026/08/02@08:38:01,55074,33.93454
2026/08/02@08:38:02,55075,33.9070752
2026/08/02@08:38:04,55077,33.888764
2026/08/02@08:38:05,55078,33.920808
2026/08/02@08:38:06,55079,33.91623
2026/08/02@08:38:07,55080,33.93454
2026/08/02@08:38:08,55081,33.9498
2026/08/02@08:38:09,55082,33.93454
2026/08/02@08:38:10,55083,33.917756
2026/08/02@08:38:11,55084,33.9070752
2026/08/02@08:38:12,55085,33.8582432
2026/08/02@08:38:13,55086,33.93454
2026/08/02@08:38:15,55088,33.904024
2026/08/02@08:38:16,55089,33.93454
2026/08/02@08:38:17,55090,33.89029
2026/08/02@08:38:18,55091,33.920808
2026/08/02@08:38:19,55092,33.87503
2026/08/02@08:38:20,55093,33.9070752
2026/08/02@08:38:21,55094,33.89029
2026/08/02@08:38:22,55095,33.9070752
2026/08/02@08:38:23,55096,33.876556
2026/08/02@08:38:24,55097,33.89029
2026/08/02@08:38:26,55099,33.936064
2026/08/02@08:38:27,55100,33.93454
2026/08/02@08:38:28,55101,33.9070752
2026/08/02@08:38:29,55102,33.936064
2026/08/02@08:38:30,55103,33.87503
2026/08/02@08:38:31,55104,33.9498
2026/08/02@08:38:32,55105,33.89029
2026/08/02@08:38:33,55106,33.9070752
2026/08/02@08:38:34,55107,33.9070752
2026/08/02@08:38:35,55108,33.876556
2026/08/02@08:38:37,55110,33.9086
2026/08/02@08:38:38,55111,33.87503
2026/08/02@08:38:39,55112,33.87503
2026/08/02@08:38:40,55113,33.920808
2026/08/02@08:38:41,55114,33.936064
2026/08/02@08:38:42,55115,33.9070752
2026/08/02@08:38:43,55116,33.920808
2026/08/02@08:38:44,55117,33.917756
2026/08/02@08:38:45,55118,33.9070752
2026/08/02@08:38:46,55119,33.6965
2026/08/02@08:38:48,55121,33.60952
2026/08/02@08:38:49,55122,33.473716
2026/08/02@08:38:50,55123,33.403528
2026/08/02@08:38:51,55124,33.373004
2026/08/02@08:38:52,55125,33.33028
2026/08/02@08:38:53,55126,33.430992
2026/08/02@08:38:54,55127,33.44625
2026/08/02@08:38:55,55128,33.47677
2026/08/02@08:38:56,55129,33.55001
2026/08/02@08:38:57,55130,33.56527
2026/08/02@08:38:59,55132,33.592736
2026/08/02@08:39:00,55133,33.623252
2026/08/02@08:39:01,55134,33.650724
2026/08/02@08:39:02,55135,33.669032
2026/08/02@08:39:03,55136,33.669032
2026/08/02@08:39:04,55137,33.72549
2026/08/02@08:39:05,55138,33.6965
2026/08/02@08:39:06,55139,33.728544
2026/08/02@08:39:07,55140,33.728544
2026/08/02@08:39:08,55141,33.711756
2026/08/02@08:39:09,55142,33.75601
2026/08/02@08:39:11,55144,33.75601
2026/08/02@08:39:12,55145,33.75601
2026/08/02@08:39:13,55146,33.78805
2026/08/02@08:39:14,55147,33.72549
2026/08/02@08:39:15,55148,33.830776
2026/08/02@08:39:16,55149,33.801784
2026/08/02@08:39:17,55150,33.75601
2026/08/02@08:39:18,55151,33.798732
2026/08/02@08:39:19,55152,33.785
2026/08/02@08:39:20,55153,33.815516
2026/08/02@08:39:22,55155,33.815516
2026/08/02@08:39:23,55156,33.84756
2026/08/02@08:39:24,55157,33.78805
2026/08/02@08:39:25,55158,33.84451
2026/08/02@08:39:26,55159,33.849088
2026/08/02@08:39:27,55160,33.830776
2026/08/02@08:39:28,55161,33.817044
2026/08/02@08:39:29,55162,33.84756
2026/08/02@08:39:30,55163,33.833828
2026/08/02@08:39:31,55164,33.817044
2026/08/02@08:39:33,55166,33.830776
2026/08/02@08:39:34,55167,33.830776
2026/08/02@08:39:35,55168,33.833828
2026/08/02@08:39:36,55169,33.815516
2026/08/02@08:39:37,55170,33.833828
2026/08/02@08:39:38,55171,33.789576
2026/08/02@08:39:39,55172,33.830776
2026/08/02@08:39:40,55173,33.833828
2026/08/02@08:39:41,55174,33.833828
2026/08/02@08:39:42,55175,33.86282
2026/08/02@08:39:43,55176,33.817044
2026/08/02@08:39:45,55178,33.861292
2026/08/02@08:39:46,55179,33.84756
2026/08/02@08:39:47,55180,33.801784
2026/08/02@08:39:48,55181,33.830776
2026/08/02@08:39:49,55182,33.849088
2026/08/02@08:39:50,55183,33.9086
2026/08/02@08:39:51,55184,33.87961
2026/08/02@08:39:52,55185,33.861292
2026/08/02@08:39:53,55186,33.849088
2026/08/02@08:39:54,55187,33.84756
2026/08/02@08:39:56,55189,33.835352
2026/08/02@08:39:57,55190,33.835352
2026/08/02@08:39:58,55191,33.876556
2026/08/02@08:39:59,55192,33.849088
2026/08/02@08:40:00,55193,33.87961
2026/08/02@08:40:01,55194,33.876556
2026/08/02@08:40:02,55195,33.861292
2026/08/02@08:40:03,55196,33.89334
2026/08/02@08:40:04,55197,33.936064
2026/08/02@08:40:05,55198,33.84756
2026/08/02@08:40:07,55200,33.89334
2026/08/02@08:40:08,55201,33.86282
2026/08/02@08:40:09,55202,33.87961
2026/08/02@08:40:10,55203,33.833828
2026/08/02@08:40:11,55204,33.89334
2026/08/02@08:40:12,55205,33.861292
2026/08/02@08:40:13,55206,33.820096
2026/08/02@08:40:14,55207,33.89334
2026/08/02@08:40:15,55208,33.876556
2026/08/02@08:40:16,55209,33.861292
2026/08/02@08:40:17,55210,33.86282
2026/08/02@08:40:19,55212,33.87961
2026/08/02@08:40:20,55213,33.89334
2026/08/02@08:40:21,55214,33.922332
2026/08/02@08:40:22,55215,33.833828
2026/08/02@08:40:23,55216,33.861292
2026/08/02@08:40:24,55217,33.87961
2026/08/02@08:40:25,55218,33.833828
2026/08/02@08:40:26,55219,33.86587
2026/08/02@08:40:27,55220,33.85214
2026/08/02@08:40:28,55221,33.85214
2026/08/02@08:40:30,55223,33.820096
2026/08/02@08:40:31,55224,33.86587
2026/08/02@08:40:32,55225,33.80331
2026/08/02@08:40:33,55226,33.85214
2026/08/02@08:40:34,55227,33.86282
2026/08/02@08:40:35,55228,33.876556
2026/08/02@08:40:36,55229,33.85214
2026/08/02@08:40:37,55230,33.849088
2026/08/02@08:40:38,55231,33.85214
2026/08/02@08:40:39,55232,33.849088
