datetime,elapsed_s,uvindex,Elevation_m
2026/08/01@15:21:58,4219,0.10478261,6325.4838709677415
2026/08/01@15:21:59,4220,0.10304348,6315.354838709677
2026/08/01@15:22:01,4222,0.040869564,6295.096774193548
2026/08/01@15:22:02,4223,0.24869566,6284.967741935484
2026/08/01@15:22:03,4224,0.28565216,6274.8387096774195
2026/08/01@15:22:04,4225,0.27130434,6264.709677419355
2026/08/01@15:22:05,4226,0.3926087,6254.580645161291
2026/08/01@15:22:06,4227,0.3795652,6244.451612903225
2026/08/01@15:22:07,4228,0.370869568,6234.322580645161
2026/08/01@15:22:08,4229,0.35130436,6224.193548387097
2026/08/01@15:22:09,4230,0.38391304,6214.064516129032
2026/08/01@15:22:10,4231,0.3347826,6203.935483870968
2026/08/01@15:22:11,4232,0.3330435,6193.806451612903
2026/08/01@15:22:12,4233,0.28695652,6183.677419354839
2026/08/01@15:22:14,4235,0.231304352,6163.419354838709
2026/08/01@15:22:15,4236,0.23565218,6153.290322580645
2026/08/01@15:22:16,4237,0.17826086,6143.1612903225805
2026/08/01@15:22:17,4238,0.25695652,6133.032258064516
2026/08/01@15:22:18,4239,0.07782609,6122.903225806452
2026/08/01@15:22:19,4240,0.0,6112.774193548387
2026/08/01@15:22:20,4241,0.048695652,6102.645161290323
2026/08/01@15:22:21,4242,0.109130432,6092.516129032258
2026/08/01@15:22:22,4243,0.2878261,6082.387096774193
2026/08/01@15:22:23,4244,0.14086956,6072.258064516129
2026/08/01@15:22:24,4245,0.25869566,6062.129032258064
2026/08/01@15:22:25,4246,0.0052173916,6052.0
2026/08/01@15:22:27,4248,0.0,6031.870967741936
2026/08/01@15:22:28,4249,0.15,6021.806451612903
2026/08/01@15:22:29,4250,0.04043478,6011.741935483871
2026/08/01@15:22:30,4251,0.053043476,6001.677419354839
2026/08/01@15:22:31,4252,0.201739132,5991.612903225807
2026/08/01@15:22:32,4253,0.27652174,5981.548387096775
2026/08/01@15:22:33,4254,0.31826088,5971.4838709677415
2026/08/01@15:22:34,4255,0.36086956,5961.419354838709
2026/08/01@15:22:35,4256,0.3873913,5951.354838709677
2026/08/01@15:22:36,4257,0.3026087,5941.290322580645
2026/08/01@15:22:37,4258,0.455652184,5931.225806451613
2026/08/01@15:22:38,4259,0.398260868,5921.1612903225805
2026/08/01@15:22:40,4261,0.3926087,5901.032258064516
2026/08/01@15:22:41,4262,0.39782608,5890.967741935484
2026/08/01@15:22:42,4263,0.5747826,5880.903225806452
2026/08/01@15:22:43,4264,0.55347824,5870.8387096774195
2026/08/01@15:22:44,4265,0.3330435,5860.774193548387
2026/08/01@15:22:45,4266,0.358695636,5850.709677419355
2026/08/01@15:22:46,4267,0.35913044,5840.645161290323
2026/08/01@15:22:47,4268,0.40565216,5830.580645161291
2026/08/01@15:22:48,4269,0.44391304,5820.5161290322585
2026/08/01@15:22:49,4270,0.4078261,5810.451612903225
2026/08/01@15:22:50,4271,0.399565216,5800.387096774193
2026/08/01@15:22:51,4272,0.339565216,5790.322580645161
2026/08/01@15:22:53,4274,0.370869568,5770.193548387097
2026/08/01@15:22:54,4275,0.40434784,5760.129032258064
2026/08/01@15:22:55,4276,0.5252174,5750.064516129032
2026/08/01@15:22:56,4277,0.44304348,5740.0
2026/08/01@15:22:57,4278,0.4573913,5729.580645161291
2026/08/01@15:22:58,4279,0.3652174,5719.1612903225805
2026/08/01@15:22:59,4280,0.37,5708.741935483871
2026/08/01@15:23:00,4281,0.385652184,5698.322580645161
2026/08/01@15:23:01,4282,0.394347816,5687.903225806452
2026/08/01@15:23:02,4283,0.385652184,5677.4838709677415
2026/08/01@15:23:03,4284,0.3947826,5667.064516129032
2026/08/01@15:23:04,4285,0.4826087,5656.645161290323
2026/08/01@15:23:06,4286,0.346521732,5635.806451612903
2026/08/01@15:23:07,4288,0.388695636,5625.387096774193
2026/08/01@15:23:08,4289,0.41304348,5614.967741935484
2026/08/01@15:23:09,4290,0.5134783,5604.548387096775
2026/08/01@15:23:10,4291,0.46391304,5594.129032258064
2026/08/01@15:23:11,4292,0.478695636,5583.709677419355
2026/08/01@15:23:12,4293,0.470434784,5573.290322580645
2026/08/01@15:23:13,4294,0.394347816,5562.870967741936
2026/08/01@15:23:14,4295,0.38391304,5552.451612903225
2026/08/01@15:23:15,4296,0.380434784,5542.032258064516
2026/08/01@15:23:16,4297,0.40434784,5531.612903225807
2026/08/01@15:23:17,4298,0.338260868,5521.193548387097
2026/08/01@15:23:19,4300,0.38913044,5500.354838709677
2026/08/01@15:23:20,4301,0.3547826,5489.935483870968
2026/08/01@15:23:21,4302,0.4147826,5479.516129032258
2026/08/01@15:23:22,4303,0.4347826,5469.096774193548
2026/08/01@15:23:23,4304,0.455652184,5458.677419354839
2026/08/01@15:23:24,4305,0.38217392,5448.258064516129
2026/08/01@15:23:25,4306,0.351739136,5437.8387096774195
2026/08/01@15:23:26,4307,0.35913044,5427.419354838709
2026/08/01@15:23:27,4308,0.37,5417.0
2026/08/01@15:23:28,4309,0.4152174,5406.266666666666
2026/08/01@15:23:29,4310,0.47130436,5395.533333333334
2026/08/01@15:23:30,4311,0.436521736,5384.8
2026/08/01@15:23:32,4313,0.44913044,5363.333333333333
2026/08/01@15:23:33,4314,0.46565216,5352.6
2026/08/01@15:23:34,4315,0.51608692,5341.866666666667
2026/08/01@15:23:35,4316,0.36652176,5331.133333333333
2026/08/01@15:23:36,4317,0.4304348,5320.4
2026/08/01@15:23:37,4318,0.3043478,5309.666666666667
2026/08/01@15:23:38,4319,0.22826088,5298.933333333333
2026/08/01@15:23:39,4320,0.25304348,5288.2
2026/08/01@15:23:40,4321,0.19043478,5277.466666666666
2026/08/01@15:23:41,4322,0.08869565,5266.733333333334
2026/08/01@15:23:42,4323,0.10173913,5256.0
2026/08/01@15:23:43,4324,0.23565218,5245.266666666666
2026/08/01@15:23:45,4325,0.3173913,5223.8
2026/08/01@15:23:46,4327,0.32956524,5213.066666666667
2026/08/01@15:23:47,4328,0.31478262,5202.333333333333
2026/08/01@15:23:48,4329,0.3569565,5191.6
2026/08/01@15:23:49,4330,0.3547826,5180.866666666667
2026/08/01@15:23:50,4331,0.3478261,5170.133333333333
2026/08/01@15:23:51,4332,0.391304352,5159.4
2026/08/01@15:23:52,4333,0.39391304,5148.666666666667
2026/08/01@15:23:53,4334,0.56826084,5137.933333333333
2026/08/01@15:23:54,4335,0.350434784,5127.2
2026/08/01@15:23:55,4336,0.36173912,5116.466666666667
2026/08/01@15:23:56,4337,0.3495652,5105.733333333334
2026/08/01@15:23:57,4338,0.355652184,5095.0
2026/08/01@15:23:59,4340,0.36,5074.419354838709
2026/08/01@15:24:00,4341,0.32652172,5064.129032258064
2026/08/01@15:24:01,4342,0.59652176,5053.8387096774195
2026/08/01@15:24:02,4343,0.47130436,5043.548387096775
2026/08/01@15:24:03,4344,0.42,5033.258064516129
2026/08/01@15:24:04,4345,0.36913044,5022.967741935484
2026/08/01@15:24:05,4346,0.3778261,5012.677419354839
2026/08/01@15:24:06,4347,0.4304348,5002.387096774193
2026/08/01@15:24:07,4348,0.26217392,4992.096774193548
2026/08/01@15:24:08,4349,0.24608696,4981.806451612903
2026/08/01@15:24:09,4350,0.10173913,4971.516129032258
2026/08/01@15:24:10,4351,0.29217392,4961.225806451613
2026/08/01@15:24:12,4353,0.0,4940.645161290323
2026/08/01@15:24:13,4354,0.09695652,4930.354838709677
2026/08/01@15:24:14,4355,0.06826087,4920.064516129032
2026/08/01@15:24:15,4356,0.13956522,4909.774193548387
2026/08/01@15:24:16,4357,0.0,4899.4838709677415
2026/08/01@15:24:17,4358,0.25347826,4889.193548387097
2026/08/01@15:24:18,4359,0.27652174,4878.903225806452
2026/08/01@15:24:19,4360,0.28565216,4868.612903225807
2026/08/01@15:24:20,4361,0.336521736,4858.322580645161
2026/08/01@15:24:21,4362,0.2873913,4848.032258064516
2026/08/01@15:24:22,4363,0.2126087,4837.741935483871
2026/08/01@15:24:23,4364,0.3252174,4827.451612903225
2026/08/01@15:24:25,4366,0.38260868,4806.870967741936
2026/08/01@15:24:26,4367,0.4373913,4796.580645161291
2026/08/01@15:24:27,4368,0.3778261,4786.290322580645
2026/08/01@15:24:28,4369,0.42695652,4776.0
2026/08/01@15:24:29,4370,0.33782608,4766.225806451613
2026/08/01@15:24:30,4371,0.3573913,4756.451612903225
2026/08/01@15:24:31,4372,0.38260868,4746.677419354839
2026/08/01@15:24:32,4373,0.29913044,4736.903225806452
2026/08/01@15:24:33,4374,0.30130434,4727.129032258064
2026/08/01@15:24:34,4375,0.12391304,4717.354838709677
2026/08/01@15:24:35,4376,0.18652174,4707.580645161291
2026/08/01@15:24:36,4377,0.14086956,4697.806451612903
2026/08/01@15:24:38,4379,0.10521739,4678.258064516129
2026/08/01@15:24:39,4380,0.0539130432,4668.483870967742
2026/08/01@15:24:40,4381,0.07521739,4658.709677419355
2026/08/01@15:24:41,4382,0.194347824,4648.935483870968
2026/08/01@15:24:42,4383,0.21391304,4639.1612903225805
2026/08/01@15:24:43,4384,0.08478261,4629.387096774193
2026/08/01@15:24:44,4385,0.33347828,4619.612903225807
2026/08/01@15:24:45,4386,0.39782608,4609.8387096774195
2026/08/01@15:24:46,4387,0.2969565,4600.064516129032
2026/08/01@15:24:47,4388,0.5282609,4590.290322580645
2026/08/01@15:24:48,4389,0.47391304,4580.5161290322585
2026/08/01@15:24:49,4390,0.39086956,4570.741935483871
2026/08/01@15:24:51,4392,0.37608696,4551.193548387097
2026/08/01@15:24:52,4393,0.236086936,4541.419354838709
2026/08/01@15:24:53,4394,0.2595652,4531.645161290323
2026/08/01@15:24:54,4395,0.0360869568,4521.870967741936
2026/08/01@15:24:55,4396,0.115652176,4512.096774193548
2026/08/01@15:24:56,4397,0.20608696,4502.322580645161
2026/08/01@15:24:57,4398,0.30304348,4492.548387096775
2026/08/01@15:24:58,4399,0.36739132,4482.774193548387
2026/08/01@15:24:59,4400,0.36391304,4473.0
2026/08/01@15:25:00,4401,0.4095652,4462.870967741936
2026/08/01@15:25:01,4402,0.45217392,4452.741935483871
2026/08/01@15:25:02,4403,0.448695636,4442.612903225807
2026/08/01@15:25:04,4405,0.45608696,4422.354838709677
2026/08/01@15:25:05,4406,0.38782608,4412.225806451613
2026/08/01@15:25:06,4407,0.379130432,4402.096774193548
2026/08/01@15:25:07,4408,0.37,4391.967741935484
2026/08/01@15:25:08,4409,0.19869564,4381.8387096774195
2026/08/01@15:25:09,4410,0.38130436,4371.709677419355
2026/08/01@15:25:10,4411,0.2595652,4361.580645161291
2026/08/01@15:25:11,4412,0.23086956,4351.451612903225
2026/08/01@15:25:12,4413,0.202608684,4341.322580645161
2026/08/01@15:25:13,4414,0.21434782,4331.193548387097
2026/08/01@15:25:14,4415,0.1852174,4321.064516129032
2026/08/01@15:25:15,4416,0.27913044,4310.935483870968
2026/08/01@15:25:17,4418,0.30086956,4290.677419354839
2026/08/01@15:25:18,4419,0.2504348,4280.548387096775
2026/08/01@15:25:19,4420,0.3773913,4270.419354838709
2026/08/01@15:25:20,4421,0.34608696,4260.290322580645
2026/08/01@15:25:21,4422,0.37608696,4250.1612903225805
2026/08/01@15:25:22,4423,0.346521732,4240.032258064516
2026/08/01@15:25:23,4424,0.34173912,4229.903225806452
2026/08/01@15:25:24,4425,0.29391304,4219.774193548387
2026/08/01@15:25:25,4426,0.2126087,4209.645161290323
2026/08/01@15:25:26,4427,0.25,4199.516129032258
2026/08/01@15:25:27,4428,0.08695652,4189.387096774193
2026/08/01@15:25:28,4429,0.049130436,4179.258064516129
2026/08/01@15:25:30,4431,0.178695652,4159.0
2026/08/01@15:25:31,4432,0.26913044,4149.096774193548
2026/08/01@15:25:32,4433,0.36695652,4139.193548387097
2026/08/01@15:25:33,4434,0.3478261,4129.290322580645
2026/08/01@15:25:34,4435,0.5195652,4119.387096774193
2026/08/01@15:25:35,4436,0.40304348,4109.4838709677415
2026/08/01@15:25:36,4437,0.3973913,4099.580645161291
2026/08/01@15:25:37,4438,0.4447826,4089.6774193548385
2026/08/01@15:25:38,4439,0.39782608,4079.7741935483873
2026/08/01@15:25:39,4440,0.2173913,4069.8709677419356
2026/08/01@15:25:40,4441,0.30086956,4059.967741935484
2026/08/01@15:25:41,4442,0.05652174,4050.064516129032
2026/08/01@15:25:43,4443,0.06826087,4030.2580645161293
2026/08/01@15:25:44,4445,0.17956522,4020.3548387096776
2026/08/01@15:25:45,4446,0.27565216,4010.451612903226
2026/08/01@15:25:46,4447,0.4073913,4000.548387096774
2026/08/01@15:25:47,4448,0.38391304,3990.6451612903224
2026/08/01@15:25:48,4449,0.49173912,3980.741935483871
2026/08/01@15:25:49,4450,0.38086956,3970.8387096774195
2026/08/01@15:25:50,4451,0.45391304,3960.935483870968
2026/08/01@15:25:51,4452,0.411739136,3951.032258064516
2026/08/01@15:25:52,4453,0.40608696,3941.1290322580644
2026/08/01@15:25:53,4454,0.28173912,3931.2258064516127
2026/08/01@15:25:54,4455,0.25347826,3921.3225806451615
2026/08/01@15:25:56,4456,0.2226087,3901.516129032258
2026/08/01@15:25:57,4458,0.19826088,3891.6129032258063
2026/08/01@15:25:58,4459,0.181304352,3881.709677419355
2026/08/01@15:25:59,4460,0.064347824,3871.8064516129034
2026/08/01@15:26:00,4461,0.000434782632,3861.9032258064517
2026/08/01@15:26:01,4462,0.054347824,3852.0
2026/08/01@15:26:02,4463,0.04478261,3842.6065573770493
2026/08/01@15:26:03,4464,0.16869566,3833.2131147540986
2026/08/01@15:26:04,4465,0.18043478,3823.8196721311474
2026/08/01@15:26:05,4466,0.06130435,3814.4262295081967
2026/08/01@15:26:06,4467,0.22217392,3805.032786885246
2026/08/01@15:26:07,4468,0.2578261,3795.6393442622953
2026/08/01@15:26:08,4469,0.050869564,3786.245901639344
2026/08/01@15:26:10,4471,0.038695652,3767.4590163934427
2026/08/01@15:26:11,4472,0.039130436,3758.065573770492
2026/08/01@15:26:12,4473,0.11086956,3748.6721311475408
2026/08/01@15:26:13,4474,0.12956522,3739.27868852459
2026/08/01@15:26:14,4475,0.076956532,3729.8852459016393
2026/08/01@15:26:15,4476,0.0,3720.4918032786886
2026/08/01@15:26:16,4477,0.15826086,3711.098360655738
2026/08/01@15:26:17,4478,0.056086956,3701.7049180327867
2026/08/01@15:26:18,4479,0.26391304,3692.311475409836
2026/08/01@15:26:19,4480,0.31391304,3682.9180327868853
2026/08/01@15:26:20,4481,0.2595652,3673.5245901639346
2026/08/01@15:26:21,4482,0.33086956,3664.1311475409834
2026/08/01@15:26:23,4484,0.23913044,3645.344262295082
2026/08/01@15:26:24,4485,0.212173908,3635.9508196721313
2026/08/01@15:26:25,4486,0.22956522,3626.55737704918
2026/08/01@15:26:26,4487,0.28913044,3617.1639344262294
2026/08/01@15:26:27,4488,0.30652174,3607.7704918032787
2026/08/01@15:26:28,4489,0.32652172,3598.377049180328
2026/08/01@15:26:29,4490,0.31130436,3588.9836065573772
2026/08/01@15:26:30,4491,0.2273913,3579.590163934426
2026/08/01@15:26:31,4492,0.2173913,3570.1967213114754
2026/08/01@15:26:32,4493,0.28434784,3560.8032786885246
2026/08/01@15:26:33,4494,0.2673913,3551.409836065574
2026/08/01@15:26:34,4495,0.006521739,3542.0163934426228
2026/08/01@15:26:36,4497,0.10217391,3523.2295081967213
2026/08/01@15:26:37,4498,0.042608696,3513.8360655737706
2026/08/01@15:26:38,4499,0.16130436,3504.44262295082
2026/08/01@15:26:39,4500,0.20565218,3495.0491803278687
2026/08/01@15:26:40,4501,0.28086956,3485.655737704918
2026/08/01@15:26:41,4502,0.229130432,3476.2622950819673
2026/08/01@15:26:42,4503,0.27869564,3466.868852459016
2026/08/01@15:26:43,4504,0.37,3457.4754098360654
2026/08/01@15:26:44,4505,0.22652174,3448.0819672131147
2026/08/01@15:26:45,4506,0.26391304,3438.688524590164
2026/08/01@15:26:46,4507,0.232608684,3429.2950819672133
2026/08/01@15:26:47,4508,0.17956522,3419.901639344262
2026/08/01@15:26:49,4510,0.184782608,3401.1147540983607
2026/08/01@15:26:50,4511,0.17565218,3391.72131147541
2026/08/01@15:26:51,4512,0.024347826,3382.327868852459
2026/08/01@15:26:52,4513,0.09826087,3372.934426229508
2026/08/01@15:26:53,4514,0.013043478,3363.5409836065573
2026/08/01@15:26:54,4515,0.1,3354.1475409836066
2026/08/01@15:26:55,4516,0.039565216,3344.754098360656
2026/08/01@15:26:56,4517,0.013913044,3335.3606557377047
2026/08/01@15:26:57,4518,0.094782608,3325.967213114754
2026/08/01@15:26:58,4519,0.072608696,3316.5737704918033
2026/08/01@15:26:59,4520,0.15086956,3307.1803278688526
2026/08/01@15:27:00,4521,0.12086956,3297.7868852459014
2026/08/01@15:27:02,4523,0.2,3279.0
2026/08/01@15:27:03,4524,0.25347826,3269.5
2026/08/01@15:27:04,4525,0.18391304,3260.0
2026/08/01@15:27:05,4526,0.27304348,3250.5
2026/08/01@15:27:06,4527,0.33608696,3241.0
2026/08/01@15:27:07,4528,0.25652172,3231.5
2026/08/01@15:27:08,4529,0.30391306,3222.0
2026/08/01@15:27:09,4530,0.29043478,3212.5
2026/08/01@15:27:10,4531,0.28434784,3203.0
2026/08/01@15:27:11,4532,0.2578261,3193.5
2026/08/01@15:27:12,4533,0.2852174,3184.0
2026/08/01@15:27:13,4534,0.24869566,3174.5
2026/08/01@15:27:15,4536,0.20913044,3155.5
2026/08/01@15:27:16,4537,0.194347824,3146.0
2026/08/01@15:27:17,4538,0.26173912,3136.5
2026/08/01@15:27:18,4539,0.27521738,3127.0
2026/08/01@15:27:19,4540,0.2452174,3117.5
2026/08/01@15:27:20,4541,0.27347828,3108.0
2026/08/01@15:27:21,4542,0.29,3098.5
2026/08/01@15:27:22,4543,0.3273913,3089.0
2026/08/01@15:27:23,4544,0.339565216,3079.5
2026/08/01@15:27:24,4545,0.20565218,3070.0
2026/08/01@15:27:25,4546,0.21695652,3060.5
2026/08/01@15:27:26,4547,0.3330435,3051.0
2026/08/01@15:27:28,4549,0.18347826,3032.0
2026/08/01@15:27:29,4550,0.2673913,3022.5
2026/08/01@15:27:30,4551,0.31608696,3013.0
2026/08/01@15:27:31,4552,0.35130436,3003.5
2026/08/01@15:27:32,4553,0.202608684,2994.0
2026/08/01@15:27:33,4554,0.25652172,2985.0967741935483
2026/08/01@15:27:34,4555,0.33130434,2976.1935483870966
2026/08/01@15:27:35,4556,0.29391304,2967.2903225806454
2026/08/01@15:27:36,4557,0.25869566,2958.3870967741937
2026/08/01@15:27:37,4558,0.18,2949.483870967742
2026/08/01@15:27:38,4559,0.09913044,2940.5806451612902
2026/08/01@15:27:39,4560,0.23652174,2931.6774193548385
2026/08/01@15:27:41,4562,0.24086956,2913.8709677419356
2026/08/01@15:27:42,4563,0.15956521,2904.967741935484
2026/08/01@15:27:43,4564,0.3226087,2896.064516129032
2026/08/01@15:27:44,4565,0.15608695,2887.1612903225805
2026/08/01@15:27:45,4566,0.118695656,2878.2580645161293
2026/08/01@15:27:46,4567,0.17826086,2869.3548387096776
2026/08/01@15:27:47,4568,0.08304348,2860.451612903226
2026/08/01@15:27:48,4569,0.08652174,2851.548387096774
2026/08/01@15:27:49,4570,0.067391304,2842.6451612903224
2026/08/01@15:27:50,4571,0.25434784,2833.741935483871
2026/08/01@15:27:51,4572,0.21086956,2824.8387096774195
2026/08/01@15:27:52,4573,0.06347826,2815.935483870968
2026/08/01@15:27:54,4575,0.27173912,2798.1290322580644
2026/08/01@15:27:55,4576,0.37565216,2789.2258064516127
2026/08/01@15:27:56,4577,0.4178261,2780.3225806451615
2026/08/01@15:27:57,4578,0.3930435,2771.4193548387098
2026/08/01@15:27:58,4579,0.38608696,2762.516129032258
2026/08/01@15:27:59,4580,0.29608696,2753.6129032258063
2026/08/01@15:28:00,4581,0.2647826,2744.709677419355
2026/08/01@15:28:01,4582,0.27304348,2735.8064516129034
2026/08/01@15:28:02,4583,0.2952174,2726.9032258064517
2026/08/01@15:28:03,4584,0.36,2718.0
2026/08/01@15:28:04,4585,0.39086956,2709.6129032258063
2026/08/01@15:28:05,4586,0.3947826,2701.2258064516127
2026/08/01@15:28:07,4588,0.41304348,2684.451612903226
2026/08/01@15:28:08,4589,0.30391306,2676.064516129032
2026/08/01@15:28:09,4590,0.41304348,2667.6774193548385
2026/08/01@15:28:10,4591,0.3252174,2659.2903225806454
2026/08/01@15:28:11,4592,0.36565216,2650.9032258064517
2026/08/01@15:28:12,4593,0.5586957,2642.516129032258
2026/08/01@15:28:13,4594,0.39608696,2634.1290322580644
2026/08/01@15:28:14,4595,0.34130436,2625.741935483871
2026/08/01@15:28:15,4596,0.39217392,2617.3548387096776
2026/08/01@15:28:16,4597,0.4026087,2608.967741935484
2026/08/01@15:28:17,4598,0.441739136,2600.5806451612902
2026/08/01@15:28:18,4599,0.4021739,2592.1935483870966
2026/08/01@15:28:20,4601,0.35826088,2575.4193548387098
2026/08/01@15:28:21,4602,0.31652172,2567.032258064516
2026/08/01@15:28:22,4603,0.39043476,2558.6451612903224
2026/08/01@15:28:23,4604,0.35652172,2550.258064516129
2026/08/01@15:28:24,4605,0.351739136,2541.8709677419356
2026/08/01@15:28:25,4606,0.35217392,2533.483870967742
2026/08/01@15:28:26,4607,0.39652176,2525.0967741935483
2026/08/01@15:28:27,4608,0.37565216,2516.7096774193546
2026/08/01@15:28:28,4609,0.4304348,2508.3225806451615
2026/08/01@15:28:29,4610,0.3852174,2499.935483870968
2026/08/01@15:28:30,4611,0.3326087,2491.548387096774
2026/08/01@15:28:31,4612,0.36391304,2483.1612903225805
2026/08/01@15:28:33,4613,0.36913044,2466.3870967741937
2026/08/01@15:28:34,4615,0.37869568,2458.0
2026/08/01@15:28:35,4616,0.31434784,2448.8
2026/08/01@15:28:36,4617,0.3926087,2439.6
2026/08/01@15:28:37,4618,0.3704348,2430.4
2026/08/01@15:28:38,4619,0.3926087,2421.2
2026/08/01@15:28:39,4620,0.4373913,2412.0
2026/08/01@15:28:40,4621,0.38347824,2402.8
2026/08/01@15:28:41,4622,0.3778261,2393.6
2026/08/01@15:28:42,4623,0.2078261,2384.4
2026/08/01@15:28:43,4624,0.190869568,2375.2
2026/08/01@15:28:44,4625,0.066086952,2366.0
2026/08/01@15:28:45,4626,0.231304352,2356.8
2026/08/01@15:28:47,4628,0.175217392,2338.4
2026/08/01@15:28:48,4629,0.195652176,2329.2
2026/08/01@15:28:49,4630,0.3121739,2320.0
2026/08/01@15:28:50,4631,0.4321739,2310.8
2026/08/01@15:28:51,4632,0.2452174,2301.6
2026/08/01@15:28:52,4633,0.27391306,2292.4
2026/08/01@15:28:53,4634,0.338260868,2283.2
2026/08/01@15:28:54,4635,0.36565216,2274.0
2026/08/01@15:28:55,4636,0.38956524,2264.8
2026/08/01@15:28:56,4637,0.4421739,2255.6
2026/08/01@15:28:57,4638,0.41130436,2246.4
2026/08/01@15:28:58,4639,0.54,2237.2
2026/08/01@15:29:00,4641,0.5817391,2218.8
2026/08/01@15:29:01,4642,0.32086956,2209.6
2026/08/01@15:29:02,4643,0.36565216,2200.4
2026/08/01@15:29:03,4644,0.36869564,2191.2
2026/08/01@15:29:04,4645,0.38913044,2182.0
2026/08/01@15:29:05,4646,0.435217368,2172.6451612903224
2026/08/01@15:29:06,4647,0.33173912,2163.2903225806454
2026/08/01@15:29:07,4648,0.36565216,2153.935483870968
2026/08/01@15:29:08,4649,0.38217392,2144.5806451612902
2026/08/01@15:29:09,4650,0.350434784,2135.2258064516127
2026/08/01@15:29:10,4651,0.32304348,2125.8709677419356
