datetime,elapsed_s,gas1
2026/08/01@16:45:07,9209,4.0741872
2026/08/01@16:45:08,9210,4.0633124
2026/08/01@16:45:09,9211,4.0629376
2026/08/01@16:45:10,9212,4.0620004
2026/08/01@16:45:11,9213,4.034625
2026/08/01@16:45:12,9214,3.997688
2026/08/01@16:45:13,9215,3.9538128
2026/08/01@16:45:15,9217,2.7463126
2026/08/01@16:45:16,9218,4.1925
2026/08/01@16:45:17,9219,3.9560628
2026/08/01@16:45:18,9220,3.90637536
2026/08/01@16:45:19,9221,2.7448128
2026/08/01@16:45:20,9222,2.7485626
2026/08/01@16:45:21,9223,4.1401876
2026/08/01@16:45:22,9224,4.1060624
2026/08/01@16:45:23,9225,4.2026252
2026/08/01@16:45:24,9226,4.108125
2026/08/01@16:45:25,9227,4.1152508
2026/08/01@16:45:27,9229,4.16325
2026/08/01@16:45:28,9230,4.132125
2026/08/01@16:45:29,9231,4.0588124
2026/08/01@16:45:30,9232,3.97218784
2026/08/01@16:45:31,9233,3.96
2026/08/01@16:45:32,9234,4.296938
2026/08/01@16:45:33,9235,4.296938
2026/08/01@16:45:34,9236,4.295063
2026/08/01@16:45:35,9237,4.2826876
2026/08/01@16:45:36,9238,4.1919376
2026/08/01@16:45:37,9239,4.2093752
2026/08/01@16:45:38,9240,4.165125
2026/08/01@16:45:40,9242,4.264125
2026/08/01@16:45:41,9243,4.2583128
2026/08/01@16:45:42,9244,4.293375
2026/08/01@16:45:43,9245,4.296188
2026/08/01@16:45:44,9246,4.28025
2026/08/01@16:45:45,9247,4.25175
2026/08/01@16:45:46,9248,4.2450004
2026/08/01@16:45:47,9249,4.02825
2026/08/01@16:45:48,9250,4.1103752
2026/08/01@16:45:49,9251,4.0618124
2026/08/01@16:45:50,9252,4.105875
2026/08/01@16:45:51,9253,3.6225004
2026/08/01@16:45:53,9255,4.169438
2026/08/01@16:45:54,9256,4.166063
2026/08/01@16:45:55,9257,4.144875
2026/08/01@16:45:56,9258,4.1088752
2026/08/01@16:45:57,9259,4.066875
2026/08/01@16:45:58,9260,4.0725
2026/08/01@16:45:59,9261,4.034063
2026/08/01@16:46:00,9262,4.081688
2026/08/01@16:46:01,9263,3.97275016
2026/08/01@16:46:02,9264,3.7248752
2026/08/01@16:46:03,9265,4.0303124
2026/08/01@16:46:04,9266,4.0824376
2026/08/01@16:46:06,9268,4.1150628
2026/08/01@16:46:07,9269,4.149
2026/08/01@16:46:08,9270,4.0820628
2026/08/01@16:46:09,9271,4.1300624
2026/08/01@16:46:10,9272,4.1375628
2026/08/01@16:46:11,9273,4.1326876
2026/08/01@16:46:12,9274,4.14825
2026/08/01@16:46:13,9275,4.149375
2026/08/01@16:46:14,9276,4.144313
2026/08/01@16:46:15,9277,4.1313752
2026/08/01@16:46:16,9278,4.1347504
2026/08/01@16:46:17,9279,3.9618752
2026/08/01@16:46:19,9281,3.90206268
2026/08/01@16:46:20,9282,3.9286876
2026/08/01@16:46:21,9283,3.9326252
2026/08/01@16:46:22,9284,3.93131268
2026/08/01@16:46:23,9285,3.9105
2026/08/01@16:46:24,9286,3.91743768
2026/08/01@16:46:25,9287,3.8840626
2026/08/01@16:46:26,9288,3.91443768
2026/08/01@16:46:27,9289,3.9037504
2026/08/01@16:46:28,9290,3.8752504
2026/08/01@16:46:29,9291,3.9256876
2026/08/01@16:46:31,9293,3.93206268
2026/08/01@16:46:32,9294,3.86831268
2026/08/01@16:46:33,9295,4.0044376
2026/08/01@16:46:34,9296,4.0745624
2026/08/01@16:46:35,9297,3.9761252
2026/08/01@16:46:36,9298,3.96
2026/08/01@16:46:37,9299,3.9256876
2026/08/01@16:46:38,9300,4.3080008
2026/08/01@16:46:39,9301,4.38675
2026/08/01@16:46:40,9302,4.4293128
2026/08/01@16:46:41,9303,4.4285628
2026/08/01@16:46:42,9304,4.420313
2026/08/01@16:46:44,9306,4.4291252
2026/08/01@16:46:45,9307,4.452375
2026/08/01@16:46:46,9308,4.461563
2026/08/01@16:46:47,9309,4.148813
2026/08/01@16:46:48,9310,4.4596876
2026/08/01@16:46:49,9311,4.4600624
2026/08/01@16:46:50,9312,4.4593124
2026/08/01@16:46:51,9313,4.4602504
2026/08/01@16:46:52,9314,4.4589376
2026/08/01@16:46:53,9315,4.4583756
2026/08/01@16:46:54,9316,4.455938
2026/08/01@16:46:55,9317,4.452563
2026/08/01@16:46:57,9319,4.4529376
2026/08/01@16:46:58,9320,4.4518128
2026/08/01@16:46:59,9321,4.4469376
2026/08/01@16:47:00,9322,4.44675
2026/08/01@16:47:01,9323,4.4478756
2026/08/01@16:47:02,9324,4.44675
2026/08/01@16:47:03,9325,4.4484376
2026/08/01@16:47:04,9326,4.448063
2026/08/01@16:47:05,9327,4.447313
2026/08/01@16:47:06,9328,4.441875
2026/08/01@16:47:07,9329,4.4381256
2026/08/01@16:47:08,9330,4.4176876
2026/08/01@16:47:10,9332,4.417125
2026/08/01@16:47:11,9333,4.4158124
2026/08/01@16:47:12,9334,4.4126252
2026/08/01@16:47:13,9335,4.4071876
2026/08/01@16:47:14,9336,4.399875
2026/08/01@16:47:15,9337,4.3723124
2026/08/01@16:47:16,9338,4.341
2026/08/01@16:47:17,9339,4.361625
2026/08/01@16:47:18,9340,4.356375
2026/08/01@16:47:19,9341,3.5596876
2026/08/01@16:47:20,9342,3.95156268
2026/08/01@16:47:22,9344,4.1259376
2026/08/01@16:47:23,9345,4.263188
2026/08/01@16:47:24,9346,4.314375
2026/08/01@16:47:25,9347,4.3168124
2026/08/01@16:47:26,9348,4.3188752
2026/08/01@16:47:27,9349,4.3273124
2026/08/01@16:47:28,9350,4.328438
2026/08/01@16:47:29,9351,4.327875
2026/08/01@16:47:30,9352,4.3241252
2026/08/01@16:47:31,9353,4.3185004
2026/08/01@16:47:32,9354,4.307438
2026/08/01@16:47:33,9355,4.1248124
2026/08/01@16:47:35,9357,4.233375
2026/08/01@16:47:36,9358,4.2466876
2026/08/01@16:47:37,9359,2.7435002
2026/08/01@16:47:38,9360,4.2669376
2026/08/01@16:47:39,9361,4.2958124
2026/08/01@16:47:40,9362,4.31175
2026/08/01@16:47:41,9363,4.319813
2026/08/01@16:47:42,9364,4.3177504
2026/08/01@16:47:43,9365,4.2781876
2026/08/01@16:47:44,9366,4.3185004
2026/08/01@16:47:45,9367,4.3136252
2026/08/01@16:47:46,9368,4.3095
2026/08/01@16:47:48,9370,4.301438
2026/08/01@16:47:49,9371,4.2885004
2026/08/01@16:47:50,9372,4.29675
2026/08/01@16:47:51,9373,4.233
2026/08/01@16:47:52,9374,4.154438
2026/08/01@16:47:53,9375,3.1050002
2026/08/01@16:47:54,9376,4.185188
2026/08/01@16:47:55,9377,4.000313
2026/08/01@16:47:56,9378,4.0336876
2026/08/01@16:47:57,9379,3.9870004
2026/08/01@16:47:58,9380,2.7459376
2026/08/01@16:47:59,9381,3.8868752
2026/08/01@16:48:01,9383,3.8908128
2026/08/01@16:48:02,9384,2.8936878
2026/08/01@16:48:03,9385,3.8570628
2026/08/01@16:48:04,9386,3.75150032
2026/08/01@16:48:05,9387,3.97275016
2026/08/01@16:48:06,9388,4.025625
2026/08/01@16:48:07,9389,4.1988752
2026/08/01@16:48:08,9390,4.2751876
2026/08/01@16:48:09,9391,4.008188
2026/08/01@16:48:10,9392,3.8692504
2026/08/01@16:48:11,9393,3.9058128
2026/08/01@16:48:12,9394,4.2358128
2026/08/01@16:48:14,9396,4.296
2026/08/01@16:48:15,9397,4.0792504
2026/08/01@16:48:16,9398,4.0963124
2026/08/01@16:48:17,9399,4.0629376
2026/08/01@16:48:18,9400,3.9037504
2026/08/01@16:48:19,9401,4.180875
2026/08/01@16:48:20,9402,4.165125
2026/08/01@16:48:21,9403,4.2204376
2026/08/01@16:48:22,9404,2.8640626
2026/08/01@16:48:23,9405,4.227188
2026/08/01@16:48:24,9406,4.1986876
2026/08/01@16:48:25,9407,4.2133124
2026/08/01@16:48:27,9409,4.2217504
2026/08/01@16:48:28,9410,4.233
2026/08/01@16:48:29,9411,4.239938
2026/08/01@16:48:30,9412,4.2375
2026/08/01@16:48:31,9413,4.217063
2026/08/01@16:48:32,9414,3.8831252
2026/08/01@16:48:33,9415,4.232625
2026/08/01@16:48:34,9416,4.237313
2026/08/01@16:48:35,9417,4.2375
2026/08/01@16:48:36,9418,4.2358128
2026/08/01@16:48:37,9419,4.227563
2026/08/01@16:48:38,9420,4.223438
2026/08/01@16:48:40,9422,4.2196876
2026/08/01@16:48:41,9423,4.207688
2026/08/01@16:48:42,9424,4.220625
2026/08/01@16:48:43,9425,3.7790628
2026/08/01@16:48:44,9426,4.2095624
2026/08/01@16:48:45,9427,4.2204376
2026/08/01@16:48:46,9428,4.220625
2026/08/01@16:48:47,9429,4.2193128
2026/08/01@16:48:48,9430,4.2193128
2026/08/01@16:48:49,9431,4.2151876
2026/08/01@16:48:50,9432,4.210313
2026/08/01@16:48:52,9434,4.2033752
2026/08/01@16:48:53,9435,4.1870628
2026/08/01@16:48:54,9436,4.190813
2026/08/01@16:48:55,9437,4.180313
2026/08/01@16:48:56,9438,4.1925
2026/08/01@16:48:57,9439,4.2279376
2026/08/01@16:48:58,9440,4.2318752
2026/08/01@16:48:59,9441,4.348875
2026/08/01@16:49:00,9442,4.369313
2026/08/01@16:49:01,9443,4.258688
2026/08/01@16:49:02,9444,4.2225
2026/08/01@16:49:03,9445,4.229625
2026/08/01@16:49:05,9447,4.2528752
2026/08/01@16:49:06,9448,4.2495004
2026/08/01@16:49:07,9449,4.251938
2026/08/01@16:49:08,9450,4.223625
2026/08/01@16:49:09,9451,4.2035628
2026/08/01@16:49:10,9452,4.207125
2026/08/01@16:49:11,9453,4.2151876
2026/08/01@16:49:12,9454,4.216875
2026/08/01@16:49:13,9455,4.2166876
2026/08/01@16:49:14,9456,4.217063
2026/08/01@16:49:15,9457,4.2165004
2026/08/01@16:49:16,9458,4.233
2026/08/01@16:49:18,9460,4.206563
2026/08/01@16:49:19,9461,4.19175
2026/08/01@16:49:20,9462,4.190625
2026/08/01@16:49:21,9463,4.226063
2026/08/01@16:49:22,9464,2.7528754
2026/08/01@16:49:23,9465,3.189375
2026/08/01@16:49:24,9466,4.180313
2026/08/01@16:49:25,9467,4.179
2026/08/01@16:49:26,9468,4.1595
2026/08/01@16:49:27,9469,3.86550032
2026/08/01@16:49:28,9470,3.7788754
2026/08/01@16:49:29,9471,3.4695004
2026/08/01@16:49:31,9473,2.7466876
2026/08/01@16:49:32,9474,2.7480002
2026/08/01@16:49:33,9475,3.9855
2026/08/01@16:49:34,9476,4.0080004
2026/08/01@16:49:35,9477,4.3222504
2026/08/01@16:49:36,9478,4.09875
2026/08/01@16:49:37,9479,4.0516876
2026/08/01@16:49:38,9480,3.96150032
2026/08/01@16:49:39,9481,3.9575624
2026/08/01@16:49:40,9482,3.9294376
2026/08/01@16:49:41,9483,4.2166876
2026/08/01@16:49:42,9484,2.7538126
2026/08/01@16:49:44,9486,4.2616876
2026/08/01@16:49:45,9487,4.2397504
2026/08/01@16:49:46,9488,4.2054376
2026/08/01@16:49:47,9489,4.1850004
2026/08/01@16:49:48,9490,4.1086876
2026/08/01@16:49:49,9491,4.0516876
2026/08/01@16:49:50,9492,4.0123124
2026/08/01@16:49:51,9493,4.2249376
2026/08/01@16:49:52,9494,4.2258752
2026/08/01@16:49:53,9495,4.2230624
2026/08/01@16:49:54,9496,4.211813
2026/08/01@16:49:56,9498,4.1844376
2026/08/01@16:49:57,9499,4.138688
2026/08/01@16:49:58,9500,4.138875
2026/08/01@16:49:59,9501,4.128563
2026/08/01@16:50:00,9502,4.0805624
2026/08/01@16:50:01,9503,4.112625
2026/08/01@16:50:02,9504,4.1531252
2026/08/01@16:50:03,9505,2.7485626
2026/08/01@16:50:04,9506,2.7485626
2026/08/01@16:50:05,9507,4.1235
2026/08/01@16:50:06,9508,4.024688
2026/08/01@16:50:07,9509,3.8023128
2026/08/01@16:50:09,9511,4.1030624
2026/08/01@16:50:10,9512,4.13325
2026/08/01@16:50:11,9513,4.1416876
2026/08/01@16:50:12,9514,4.1400004
2026/08/01@16:50:13,9515,4.133438
2026/08/01@16:50:14,9516,4.134938
2026/08/01@16:50:15,9517,4.1175004
2026/08/01@16:50:16,9518,4.143563
2026/08/01@16:50:17,9519,4.2000004
2026/08/01@16:50:18,9520,4.201688
2026/08/01@16:50:19,9521,4.1889376
2026/08/01@16:50:20,9522,4.19775
2026/08/01@16:50:22,9524,4.2185624
2026/08/01@16:50:23,9525,4.220625
2026/08/01@16:50:24,9526,4.218
2026/08/01@16:50:25,9527,4.212188
2026/08/01@16:50:26,9528,4.185563
2026/08/01@16:50:27,9529,4.1928752
2026/08/01@16:50:28,9530,4.1994376
2026/08/01@16:50:29,9531,4.1625004
2026/08/01@16:50:30,9532,4.1921252
2026/08/01@16:50:31,9533,4.2086252
2026/08/01@16:50:32,9534,4.2090008
2026/08/01@16:50:33,9535,4.2251252
2026/08/01@16:50:35,9537,4.226813
2026/08/01@16:50:36,9538,4.2300004
2026/08/01@16:50:37,9539,4.2300004
2026/08/01@16:50:38,9540,4.2292504
2026/08/01@16:50:39,9541,4.2279376
2026/08/01@16:50:40,9542,4.22775
2026/08/01@16:50:41,9543,4.2251252
2026/08/01@16:50:42,9544,4.224188
2026/08/01@16:50:43,9545,4.222125
2026/08/01@16:50:44,9546,4.2226876
2026/08/01@16:50:45,9547,4.2193128
2026/08/01@16:50:46,9548,4.207688
2026/08/01@16:50:48,9550,4.196063
2026/08/01@16:50:49,9551,4.18575
2026/08/01@16:50:50,9552,4.1478752
2026/08/01@16:50:51,9553,4.041938
2026/08/01@16:50:52,9554,2.7495
2026/08/01@16:50:53,9555,4.0329376
2026/08/01@16:50:54,9556,4.05525
2026/08/01@16:50:55,9557,4.0166252
2026/08/01@16:50:56,9558,3.879375
2026/08/01@16:50:57,9559,4.040625
2026/08/01@16:50:58,9560,4.0220624
2026/08/01@16:50:59,9561,3.86850016
2026/08/01@16:51:01,9563,3.631875
2026/08/01@16:51:02,9564,4.248563
2026/08/01@16:51:03,9565,4.2292504
2026/08/01@16:51:04,9566,4.0983752
2026/08/01@16:51:05,9567,4.204875
2026/08/01@16:51:06,9568,3.6135
2026/08/01@16:51:07,9569,4.2148128
2026/08/01@16:51:08,9570,4.21275
2026/08/01@16:51:09,9571,4.208438
2026/08/01@16:51:10,9572,4.193063
2026/08/01@16:51:11,9573,4.212188
2026/08/01@16:51:13,9575,4.20825
2026/08/01@16:51:14,9576,4.1934376
2026/08/01@16:51:15,9577,4.1895004
2026/08/01@16:51:16,9578,4.1990624
2026/08/01@16:51:17,9579,4.1887504
2026/08/01@16:51:18,9580,4.180875
2026/08/01@16:51:19,9581,4.1670004
2026/08/01@16:51:20,9582,4.121813
2026/08/01@16:51:21,9583,4.060875
2026/08/01@16:51:22,9584,3.55331268
2026/08/01@16:51:23,9585,4.0464376
2026/08/01@16:51:24,9586,3.6193128
2026/08/01@16:51:26,9588,4.035
2026/08/01@16:51:27,9589,3.9541876
2026/08/01@16:51:28,9590,3.54075
2026/08/01@16:51:29,9591,4.345688
2026/08/01@16:51:30,9592,4.3381876
2026/08/01@16:51:31,9593,4.321875
2026/08/01@16:51:32,9594,4.2918752
2026/08/01@16:51:33,9595,4.1998124
2026/08/01@16:51:34,9596,4.2397504
2026/08/01@16:51:35,9597,4.299375
2026/08/01@16:51:36,9598,4.3051876
2026/08/01@16:51:37,9599,3.5478752
2026/08/01@16:51:39,9601,3.8056876
2026/08/01@16:51:40,9602,3.880125
2026/08/01@16:51:41,9603,3.8390628
2026/08/01@16:51:42,9604,3.82350032
2026/08/01@16:51:43,9605,3.729938
2026/08/01@16:51:44,9606,3.6421876
2026/08/01@16:51:45,9607,3.6931876
2026/08/01@16:51:46,9608,3.616125
2026/08/01@16:51:47,9609,2.8595626
2026/08/01@16:51:48,9610,4.0734376
2026/08/01@16:51:49,9611,4.1428128
2026/08/01@16:51:50,9612,4.145625
2026/08/01@16:51:52,9614,4.1619376
2026/08/01@16:51:53,9615,4.112063
2026/08/01@16:51:54,9616,4.08675
2026/08/01@16:51:55,9617,4.107938
2026/08/01@16:51:56,9618,4.113938
2026/08/01@16:51:57,9619,4.1229376
2026/08/01@16:51:58,9620,4.12425
2026/08/01@16:51:59,9621,4.12725
2026/08/01@16:52:00,9622,4.12875
2026/08/01@16:52:01,9623,4.1265
2026/08/01@16:52:02,9624,4.121625
2026/08/01@16:52:03,9625,4.122563
2026/08/01@16:52:05,9627,4.1208752
2026/08/01@16:52:06,9628,4.1195624
2026/08/01@16:52:07,9629,4.116375
2026/08/01@16:52:08,9630,4.117875
2026/08/01@16:52:09,9631,4.1203128
2026/08/01@16:52:10,9632,4.1345624
2026/08/01@16:52:11,9633,4.135125
2026/08/01@16:52:12,9634,4.1319376
2026/08/01@16:52:13,9635,4.129125
2026/08/01@16:52:14,9636,4.1236876
2026/08/01@16:52:15,9637,4.160813
2026/08/01@16:52:16,9638,4.1645628
2026/08/01@16:52:18,9640,4.1626872
2026/08/01@16:52:19,9641,4.1595
2026/08/01@16:52:20,9642,4.148438
2026/08/01@16:52:21,9643,4.0603128
2026/08/01@16:52:22,9644,3.96
2026/08/01@16:52:23,9645,4.2562504
2026/08/01@16:52:24,9646,4.033125
2026/08/01@16:52:25,9647,4.215
2026/08/01@16:52:26,9648,3.97256268
2026/08/01@16:52:27,9649,4.159688
2026/08/01@16:52:28,9650,4.160813
2026/08/01@16:52:29,9651,4.1604376
2026/08/01@16:52:31,9653,4.1471252
2026/08/01@16:52:32,9654,4.1248124
2026/08/01@16:52:33,9655,3.9153752
2026/08/01@16:52:34,9656,3.919125
2026/08/01@16:52:35,9657,4.1263128
2026/08/01@16:52:36,9658,4.0363124
2026/08/01@16:52:37,9659,4.040625
2026/08/01@16:52:38,9660,4.2245628
2026/08/01@16:52:39,9661,4.23075
2026/08/01@16:52:40,9662,4.234125
2026/08/01@16:52:41,9663,4.234125
2026/08/01@16:52:43,9665,4.2313128
2026/08/01@16:52:44,9666,4.227563
2026/08/01@16:52:45,9667,4.1928752
2026/08/01@16:52:46,9668,4.169438
2026/08/01@16:52:47,9669,4.1683124
2026/08/01@16:52:48,9670,4.2114376
2026/08/01@16:52:49,9671,4.171125
2026/08/01@16:52:50,9672,4.1655
2026/08/01@16:52:51,9673,4.1210624
2026/08/01@16:52:52,9674,4.0633124
2026/08/01@16:52:53,9675,3.7580628
2026/08/01@16:52:54,9676,4.1938124
2026/08/01@16:52:56,9678,4.194375
2026/08/01@16:52:57,9679,4.1889376
2026/08/01@16:52:58,9680,4.1771256
2026/08/01@16:52:59,9681,4.1913752
2026/08/01@16:53:00,9682,4.207125
2026/08/01@16:53:01,9683,4.2090008
2026/08/01@16:53:02,9684,4.2142508
2026/08/01@16:53:03,9685,4.216875
2026/08/01@16:53:04,9686,4.2146252
2026/08/01@16:53:05,9687,4.1868752
2026/08/01@16:53:06,9688,4.137
2026/08/01@16:53:07,9689,3.9596252
2026/08/01@16:53:09,9691,4.1240624
2026/08/01@16:53:10,9692,3.59325032
2026/08/01@16:53:11,9693,4.1319376
2026/08/01@16:53:12,9694,4.0456876
2026/08/01@16:53:13,9695,4.149563
2026/08/01@16:53:14,9696,4.107938
2026/08/01@16:53:15,9697,3.9358128
2026/08/01@16:53:16,9698,4.1083124
2026/08/01@16:53:17,9699,4.239375
2026/08/01@16:53:18,9700,4.2240004
2026/08/01@16:53:19,9701,4.2213756
2026/08/01@16:53:21,9702,4.21575
2026/08/01@16:53:22,9704,4.1923128
2026/08/01@16:53:23,9705,4.1690624
2026/08/01@16:53:24,9706,4.1836876
2026/08/01@16:53:25,9707,4.182563
2026/08/01@16:53:26,9708,4.1829376
2026/08/01@16:53:27,9709,4.2033752
2026/08/01@16:53:28,9710,4.2060004
2026/08/01@16:53:29,9711,4.20675
2026/08/01@16:53:30,9712,4.2020624
2026/08/01@16:53:31,9713,4.186125
2026/08/01@16:53:32,9714,4.058625
2026/08/01@16:53:34,9716,3.8932504
2026/08/01@16:53:35,9717,3.87675
2026/08/01@16:53:36,9718,3.8640004
2026/08/01@16:53:37,9719,3.8763752
2026/08/01@16:53:38,9720,3.86137532
2026/08/01@16:53:39,9721,3.8542504
2026/08/01@16:53:40,9722,3.8486252
2026/08/01@16:53:41,9723,3.868875
2026/08/01@16:53:42,9724,3.8158128
2026/08/01@16:53:43,9725,3.877688
2026/08/01@16:53:44,9726,3.83550032
2026/08/01@16:53:45,9727,3.8780628
2026/08/01@16:53:47,9729,3.9247504
2026/08/01@16:53:48,9730,3.9744376
2026/08/01@16:53:49,9731,3.96450016
2026/08/01@16:53:50,9732,3.94218784
2026/08/01@16:53:51,9733,3.8816252
2026/08/01@16:53:52,9734,3.64575
2026/08/01@16:53:53,9735,3.860625
2026/08/01@16:53:54,9736,2.7571876
2026/08/01@16:53:55,9737,3.6054376
2026/08/01@16:53:56,9738,4.274625
2026/08/01@16:53:57,9739,4.309313
2026/08/01@16:53:58,9740,4.316625
2026/08/01@16:54:00,9742,4.3089376
2026/08/01@16:54:01,9743,4.322625
2026/08/01@16:54:02,9744,4.320938
2026/08/01@16:54:03,9745,4.3243128
2026/08/01@16:54:04,9746,4.3254376
2026/08/01@16:54:05,9747,4.3599376
2026/08/01@16:54:06,9748,4.3657504
2026/08/01@16:54:07,9749,4.36875
2026/08/01@16:54:08,9750,4.3717504
2026/08/01@16:54:09,9751,4.37325
2026/08/01@16:54:10,9752,4.3706256
2026/08/01@16:54:11,9753,4.358813
2026/08/01@16:54:13,9755,4.3361252
2026/08/01@16:54:14,9756,4.3301252
2026/08/01@16:54:15,9757,4.3335004
2026/08/01@16:54:16,9758,4.3293752
2026/08/01@16:54:17,9759,4.321125
2026/08/01@16:54:18,9760,4.343813
2026/08/01@16:54:19,9761,4.34025
2026/08/01@16:54:20,9762,4.341
2026/08/01@16:54:21,9763,4.316625
2026/08/01@16:54:22,9764,4.3404376
2026/08/01@16:54:23,9765,4.2350624
2026/08/01@16:54:24,9766,4.269375
2026/08/01@16:54:26,9768,4.27575
2026/08/01@16:54:27,9769,4.265813
2026/08/01@16:54:28,9770,4.2463124
2026/08/01@16:54:29,9771,4.223438
2026/08/01@16:54:30,9772,3.7850626
2026/08/01@16:54:31,9773,4.2245628
2026/08/01@16:54:32,9774,4.2390004
2026/08/01@16:54:33,9775,4.296188
2026/08/01@16:54:34,9776,4.294125
2026/08/01@16:54:35,9777,4.282875
2026/08/01@16:54:36,9778,4.2811876
2026/08/01@16:54:37,9779,4.2873756
2026/08/01@16:54:39,9781,4.2240004
2026/08/01@16:54:40,9782,4.265813
2026/08/01@16:54:41,9783,4.2133124
2026/08/01@16:54:42,9784,4.290375
2026/08/01@16:54:43,9785,4.2871876
2026/08/01@16:54:44,9786,4.2568124
2026/08/01@16:54:45,9787,4.264875
2026/08/01@16:54:46,9788,4.262438
2026/08/01@16:54:47,9789,4.2556876
2026/08/01@16:54:48,9790,4.248188
2026/08/01@16:54:49,9791,4.252688
2026/08/01@16:54:51,9793,4.276313
2026/08/01@16:54:52,9794,4.2761252
2026/08/01@16:54:53,9795,4.2725624
2026/08/01@16:54:54,9796,4.262438
2026/08/01@16:54:55,9797,4.2508124
2026/08/01@16:54:56,9798,4.259813
2026/08/01@16:54:57,9799,4.254375
2026/08/01@16:54:58,9800,4.250063
2026/08/01@16:54:59,9801,4.2350624
2026/08/01@16:55:00,9802,3.44625032
2026/08/01@16:55:01,9803,4.226813
2026/08/01@16:55:02,9804,4.2283124
2026/08/01@16:55:04,9806,4.28175
2026/08/01@16:55:05,9807,4.3672504
2026/08/01@16:55:06,9808,4.368375
2026/08/01@16:55:07,9809,4.3635
2026/08/01@16:55:08,9810,4.3531876
2026/08/01@16:55:09,9811,4.348125
2026/08/01@16:55:10,9812,4.3245
2026/08/01@16:55:11,9813,4.3051876
2026/08/01@16:55:12,9814,4.2879376
2026/08/01@16:55:13,9815,4.2918752
2026/08/01@16:55:14,9816,4.257188
2026/08/01@16:55:15,9817,4.24125
2026/08/01@16:55:17,9819,4.2217504
2026/08/01@16:55:18,9820,4.211063
2026/08/01@16:55:19,9821,4.23225
2026/08/01@16:55:20,9822,4.22625
2026/08/01@16:55:21,9823,2.7418128
2026/08/01@16:55:22,9824,3.66731268
2026/08/01@16:55:23,9825,4.1955004
2026/08/01@16:55:24,9826,4.2665624
2026/08/01@16:55:25,9827,4.2511872
2026/08/01@16:55:26,9828,2.7493126
2026/08/01@16:55:27,9829,4.1538752
2026/08/01@16:55:28,9830,4.1150628
2026/08/01@16:55:30,9832,4.24275
2026/08/01@16:55:31,9833,4.038563
2026/08/01@16:55:32,9834,4.0680004
2026/08/01@16:55:33,9835,4.1051252
2026/08/01@16:55:34,9836,4.1017504
2026/08/01@16:55:35,9837,4.1188124
2026/08/01@16:55:36,9838,4.1188124
2026/08/01@16:55:37,9839,4.119188
2026/08/01@16:55:38,9840,4.1257504
2026/08/01@16:55:39,9841,3.72168768
2026/08/01@16:55:40,9842,4.139625
2026/08/01@16:55:42,9843,4.1415004
2026/08/01@16:55:43,9845,4.144875
2026/08/01@16:55:44,9846,4.145813
2026/08/01@16:55:45,9847,4.1476876
2026/08/01@16:55:46,9848,4.150875
2026/08/01@16:55:47,9849,4.1521872
2026/08/01@16:55:48,9850,4.1518124
2026/08/01@16:55:49,9851,4.151063
2026/08/01@16:55:50,9852,4.1521872
2026/08/01@16:55:51,9853,4.1529376
2026/08/01@16:55:52,9854,4.150875
2026/08/01@16:55:53,9855,4.140375
2026/08/01@16:55:55,9857,4.1326876
2026/08/01@16:55:56,9858,4.1326876
2026/08/01@16:55:57,9859,4.1450624
2026/08/01@16:55:58,9860,4.1445004
2026/08/01@16:55:59,9861,4.1418752
2026/08/01@16:56:00,9862,4.0760628
2026/08/01@16:56:01,9863,4.112063
2026/08/01@16:56:02,9864,3.9935628
2026/08/01@16:56:03,9865,3.919125
2026/08/01@16:56:04,9866,3.8866876
2026/08/01@16:56:05,9867,4.3256252
2026/08/01@16:56:06,9868,4.0468124
2026/08/01@16:56:08,9870,4.0381876
2026/08/01@16:56:09,9871,4.0912504
2026/08/01@16:56:10,9872,4.062375
2026/08/01@16:56:11,9873,3.9585004
2026/08/01@16:56:12,9874,4.2382504
2026/08/01@16:56:13,9875,4.22775
2026/08/01@16:56:14,9876,4.238625
2026/08/01@16:56:15,9877,4.213125
2026/08/01@16:56:16,9878,4.233
2026/08/01@16:56:17,9879,4.2174376
2026/08/01@16:56:18,9880,4.16625
2026/08/01@16:56:19,9881,3.60243768
2026/08/01@16:56:21,9883,2.7478128
2026/08/01@16:56:22,9884,2.9265
2026/08/01@16:56:23,9885,4.067625
2026/08/01@16:56:24,9886,3.7569376
2026/08/01@16:56:25,9887,4.09425
2026/08/01@16:56:26,9888,4.0965004
2026/08/01@16:56:27,9889,3.8208752
2026/08/01@16:56:28,9890,3.91968768
2026/08/01@16:56:29,9891,4.083
2026/08/01@16:56:30,9892,4.0876876
2026/08/01@16:56:31,9893,4.078313
2026/08/01@16:56:32,9894,4.0837504
2026/08/01@16:56:34,9896,4.0788756
2026/08/01@16:56:35,9897,3.936
2026/08/01@16:56:36,9898,4.0706252
2026/08/01@16:56:37,9899,4.1043752
2026/08/01@16:56:38,9900,4.1281876
2026/08/01@16:56:39,9901,3.8595004
2026/08/01@16:56:40,9902,4.176
2026/08/01@16:56:41,9903,4.1940004
2026/08/01@16:56:42,9904,4.063875
2026/08/01@16:56:43,9905,4.08825
2026/08/01@16:56:44,9906,3.011625
2026/08/01@16:56:45,9907,3.960938
2026/08/01@16:56:47,9909,4.201688
2026/08/01@16:56:48,9910,4.1947504
2026/08/01@16:56:49,9911,4.2238124
2026/08/01@16:56:50,9912,4.116
