datetime,elapsed_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,Elevation_m
2026/08/01@15:12:57,33672,-0.2470703,0.9638672,0.23339844,-1.7557252,1.1984733,-1.2366412,12923.0
2026/08/01@15:12:58,33674,-0.238769532,0.9641113,0.2277832,-1.6793894,0.8396947,-1.2900764,12906.6
2026/08/01@15:12:59,33675,-0.24267578,0.96240232,0.23242188,-1.7328244,0.9694657,-1.1984733,12890.2
2026/08/01@15:13:00,33676,-0.24731446,0.9616699,0.23608398,-1.80152668,1.129771,-1.259542,12873.8
2026/08/01@15:13:01,33677,-0.2434082,0.967285168,0.23168946,-1.5038168,1.038168,-1.2824427,12857.4
2026/08/01@15:13:02,33678,-0.2434082,0.96240232,0.23339844,-1.6030534,1.2061069,-1.3587786,12841.0
2026/08/01@15:13:03,33679,-0.245849616,0.9675293,0.230468752,-1.5877863,1.2671756,-1.2137405,12824.6
2026/08/01@15:13:04,33680,-0.24316406,0.9633789,0.22973633,-1.80152668,1.2290076,-1.1068702,12808.2
2026/08/01@15:13:05,33681,-0.246337884,0.9655762,0.229492184,-1.6259542,0.86259544,-1.259542,12791.8
2026/08/01@15:13:06,33682,-0.2446289,0.961181632,0.23388672,-1.6412214,1.0458015,-1.259542,12775.4
2026/08/01@15:13:08,33684,-0.2475586,0.9655762,0.2253418,-1.7709924,0.9312977,-1.2519084,12742.6
2026/08/01@15:13:09,33685,-0.2409668,0.963134768,0.23388672,-1.6793894,1.2671756,-1.3129771,12726.2
2026/08/01@15:13:10,33686,-0.24414062,0.9633789,0.23266602,-1.832061,1.1984733,-1.2671756,12709.8
2026/08/01@15:13:11,33687,-0.24316406,0.96362308,0.22973633,-1.7709924,1.1832061,-1.129771,12693.4
2026/08/01@15:13:12,33688,-0.24902344,0.9633789,0.22827148,-1.5954199,1.4198474,-1.3740458,12677.0
2026/08/01@15:13:13,33689,-0.24316406,0.963134768,0.23413086,-1.6412214,1.0839695,-1.2061069,12662.032258064517
2026/08/01@15:13:14,33690,-0.24780274,0.96606448,0.22802734,-1.6259542,1.0152671,-1.221374,12647.064516129032
2026/08/01@15:13:15,33691,-0.24194336,0.9609375,0.23535156,-1.6717557,1.29771,-1.1832061,12632.09677419355
2026/08/01@15:13:16,33692,-0.24487304,0.9667969,0.22802734,-1.740458,1.1908396,-1.1450381,12617.129032258064
2026/08/01@15:13:18,33694,-0.24731446,0.9614258,0.23339844,-2.0458016,0.9389313,-1.0534351,12587.193548387097
2026/08/01@15:13:19,33695,-0.24291992,0.96240232,0.23364258,-1.5419847,1.129771,-1.4961832,12572.225806451614
2026/08/01@15:13:20,33696,-0.24414062,0.9626465,0.23217774,-1.70229,1.0152671,-1.0992366,12557.258064516129
2026/08/01@15:13:21,33697,-0.24975586,0.9633789,0.23535156,-1.6564885,0.870229,-1.0839695,12542.290322580646
2026/08/01@15:13:22,33698,-0.245605468,0.9626465,0.23608398,-1.7633588,1.0610686,-0.9847328,12527.322580645161
2026/08/01@15:13:23,33699,-0.2421875,0.96655272,0.23608398,-1.3969466,0.9847328,-1.1755725,12512.354838709678
2026/08/01@15:13:24,33700,-0.24853516,0.9614258,0.22680664,-1.9389314,0.90839692,-1.4045801,12497.387096774193
2026/08/01@15:13:25,33701,-0.24365234,0.96606448,0.2319336,-1.8091604,1.0992366,-1.2519084,12482.41935483871
2026/08/01@15:13:26,33702,-0.24291992,0.9655762,0.23168946,-1.5114504,0.9465649,-1.2290076,12467.451612903225
2026/08/01@15:13:27,33703,-0.24902344,0.96069336,0.22875976,-1.70229,1.038168,-1.0992366,12452.483870967742
2026/08/01@15:13:29,33705,-0.24389648,0.9638672,0.230468752,-1.69465652,1.1374046,-1.3206106,12422.548387096775
2026/08/01@15:13:30,33706,-0.24121094,0.96484376,0.23388672,-1.7557252,1.0610686,-1.4351145,12407.58064516129
2026/08/01@15:13:31,33707,-0.24731446,0.9589844,0.23217774,-1.6641221,0.9236641,-1.5343511,12392.612903225807
2026/08/01@15:13:32,33708,-0.24316406,0.96606448,0.22973633,-1.5648855,1.0152671,-1.2366412,12377.645161290322
2026/08/01@15:13:33,33709,-0.24829102,0.9633789,0.23583984,-1.778626,1.1068702,-1.2519084,12362.677419354839
2026/08/01@15:13:34,33710,-0.24365234,0.965332032,0.22973633,-1.5114504,1.129771,-1.2442748,12347.709677419354
2026/08/01@15:13:35,33711,-0.2421875,0.9650879,0.23168946,-1.91603052,0.870229,-1.0534351,12332.741935483871
2026/08/01@15:13:36,33712,-0.2434082,0.965332032,0.2265625,-1.6259542,1.2671756,-1.2137405,12317.774193548386
2026/08/01@15:13:37,33713,-0.2434082,0.9621582,0.22631836,-1.79389316,1.3053435,-1.0610686,12302.806451612903
2026/08/01@15:13:38,33714,-0.25097656,0.96240232,0.2265625,-1.4045801,0.90076332,-1.2366412,12287.838709677419
2026/08/01@15:13:40,33716,-0.2434082,0.9614258,0.230468752,-1.2671756,0.90839692,-1.167939,12257.90322580645
2026/08/01@15:13:41,33717,-0.24316406,0.9641113,0.23266602,-1.519084,1.0305344,-1.129771,12242.935483870968
2026/08/01@15:13:42,33718,-0.245361332,0.9680176,0.229980468,-1.6641221,1.1145039,-1.1374046,12227.967741935485
2026/08/01@15:13:43,33719,-0.2446289,0.9614258,0.22460938,-1.7709924,1.129771,-1.3816794,12213.0
2026/08/01@15:13:44,33720,-0.2434082,0.9626465,0.23388672,-1.6564885,0.9541985,-1.29771,12197.677419354839
2026/08/01@15:13:45,33721,-0.24731446,0.96069336,0.230468752,-1.832061,1.4274809,-1.2824427,12182.354838709678
2026/08/01@15:13:46,33722,-0.24365234,0.9658203,0.230957032,-1.908397,1.1450381,-1.2671756,12167.032258064517
2026/08/01@15:13:47,33723,-0.2446289,0.9663086,0.22802734,-1.6641221,1.1755725,-0.9160305,12151.709677419354
2026/08/01@15:13:48,33724,-0.24487304,0.9641113,0.23510742,-1.69465652,1.0687023,-1.1908396,12136.387096774193
2026/08/01@15:13:50,33726,-0.2446289,0.9655762,0.22827148,-1.4580153,0.9541985,-1.2671756,12105.741935483871
2026/08/01@15:13:51,33727,-0.24121094,0.96606448,0.23510742,-1.5572519,0.9847328,-1.0610686,12090.41935483871
2026/08/01@15:13:52,33728,-0.245361332,0.95996092,0.23168946,-1.6335878,1.1068702,-1.2671756,12075.09677419355
2026/08/01@15:13:53,33729,-0.24267578,0.96484376,0.23339844,-1.78625952,0.9694657,-0.961832064,12059.774193548386
2026/08/01@15:13:54,33730,-0.24365234,0.9641113,0.23242188,-1.88549616,1.351145,-1.1068702,12044.451612903225
2026/08/01@15:13:55,33731,-0.24414062,0.963134768,0.231445316,-1.480916,1.2061069,-1.2137405,12029.129032258064
2026/08/01@15:13:56,33732,-0.245361332,0.9602051,0.22705078,-1.6335878,0.961832064,-1.1755725,12013.806451612903
2026/08/01@15:13:57,33733,-0.25024414,0.9682617,0.230224616,-1.908397,1.1526718,-1.1374046,11998.483870967742
2026/08/01@15:13:58,33734,-0.24316406,0.9626465,0.22973633,-1.519084,1.389313,-1.2366412,11983.161290322581
2026/08/01@15:13:59,33735,-0.24291992,0.9609375,0.22924804,-1.778626,1.2671756,-1.2748091,11967.838709677419
2026/08/01@15:14:01,33737,-0.24414062,0.963134768,0.230224616,-1.6641221,1.167939,-1.2442748,11937.193548387097
2026/08/01@15:14:02,33738,-0.245117184,0.96484376,0.231201168,-1.6564885,0.9847328,-1.0992366,11921.870967741936
2026/08/01@15:14:03,33739,-0.245849616,0.9584961,0.230957032,-1.4885496,1.1832061,-1.2061069,11906.548387096775
2026/08/01@15:14:04,33740,-0.24243164,0.963134768,0.22851562,-2.0,1.221374,-1.1374046,11891.225806451614
2026/08/01@15:14:05,33741,-0.2475586,0.9616699,0.23413086,-1.7480916,1.0152671,-1.3435115,11875.90322580645
2026/08/01@15:14:06,33742,-0.24414062,0.9602051,0.22851562,-1.5267176,0.9312977,-1.2137405,11860.58064516129
2026/08/01@15:14:07,33743,-0.24389648,0.96191408,0.2331543,-1.6641221,1.1755725,-1.0152671,11845.258064516129
2026/08/01@15:14:08,33744,-0.246093744,0.9626465,0.231201168,-1.5648855,1.259542,-1.0763359,11829.935483870968
2026/08/01@15:14:09,33745,-0.24438476,0.9626465,0.23339844,-1.81679384,1.1908396,-1.1984733,11814.612903225807
2026/08/01@15:14:11,33747,-0.245117184,0.9641113,0.23535156,-1.3587786,1.0763359,-1.0763359,11783.967741935485
2026/08/01@15:14:12,33748,-0.24804688,0.9667969,0.230712892,-1.80152668,1.2366412,-1.0610686,11768.645161290322
2026/08/01@15:14:13,33749,-0.246582032,0.96484376,0.230468752,-1.7557252,1.0763359,-1.3053435,11753.322580645161
2026/08/01@15:14:14,33750,-0.24243164,0.9633789,0.22973633,-1.5725191,0.99236643,-1.6335878,11738.0
2026/08/01@15:14:15,33751,-0.24145508,0.9645996,0.230468752,-1.4198474,1.0152671,-1.2900764,11723.3
2026/08/01@15:14:16,33752,-0.24487304,0.96362308,0.22973633,-1.72519084,1.1984733,-1.0992366,11708.6
2026/08/01@15:14:17,33753,-0.24414062,0.9655762,0.22021484,-1.5267176,1.167939,-1.3664122,11693.9
2026/08/01@15:14:18,33754,-0.2446289,0.9628906,0.23168946,-1.70229,1.1526718,-1.2366412,11679.2
2026/08/01@15:14:19,33755,-0.24291992,0.9602051,0.23510742,-1.4580153,1.1984733,-1.2671756,11664.5
2026/08/01@15:14:20,33756,-0.24365234,0.9628906,0.231201168,-1.8473282,0.9465649,-1.4961832,11649.8
2026/08/01@15:14:22,33758,-0.24438476,0.96240232,0.231445316,-1.79389316,1.1526718,-1.3816794,11620.4
2026/08/01@15:14:23,33759,-0.24291992,0.96240232,0.230957032,-1.6564885,1.29771,-1.0839695,11605.7
2026/08/01@15:14:24,33760,-0.24487304,0.96606448,0.23413086,-1.6564885,1.1374046,-1.2137405,11591.0
2026/08/01@15:14:25,33761,-0.245849616,0.96240232,0.22827148,-1.8625954,1.1603054,-1.0458015,11576.3
2026/08/01@15:14:26,33762,-0.245361332,0.9626465,0.2319336,-1.4045801,1.1984733,-1.4045801,11561.6
2026/08/01@15:14:27,33763,-0.24316406,0.965332032,0.23217774,-1.5419847,1.1526718,-1.5114504,11546.9
2026/08/01@15:14:28,33764,-0.24438476,0.96240232,0.23413086,-1.7557252,0.89312976,-1.4045801,11532.2
2026/08/01@15:14:29,33765,-0.246826168,0.9633789,0.22851562,-1.81679384,1.0992366,-1.1068702,11517.5
2026/08/01@15:14:30,33766,-0.24780274,0.9614258,0.23413086,-1.80152668,1.2290076,-1.0076336,11502.8
2026/08/01@15:14:32,33768,-0.24780274,0.961181632,0.23217774,-1.79389316,1.1221374,-1.2900764,11473.4
2026/08/01@15:14:33,33769,-0.245605468,0.9633789,0.22607422,-1.6641221,1.1603054,-1.3053435,11458.7
2026/08/01@15:14:34,33770,-0.2434082,0.9616699,0.22485352,-1.9007634,1.1068702,-1.4427481,11444.0
2026/08/01@15:14:35,33771,-0.246093744,0.96240232,0.23217774,-1.70229,0.9236641,-1.1984733,11429.3
2026/08/01@15:14:36,33772,-0.2470703,0.9614258,0.23291016,-1.7328244,1.1374046,-1.2900764,11414.6
2026/08/01@15:14:37,33773,-0.23999024,0.9641113,0.23242188,-1.7557252,0.977099264,-1.1908396,11399.9
2026/08/01@15:14:38,33774,-0.2487793,0.96484376,0.229492184,-1.4503816,1.091603,-1.3206106,11385.2
2026/08/01@15:14:39,33775,-0.24072266,0.9650879,0.23535156,-1.5419847,1.1832061,-1.2137405,11370.5
2026/08/01@15:14:40,33776,-0.2434082,0.9621582,0.23217774,-1.6641221,1.0458015,-1.4503816,11355.8
2026/08/01@15:14:41,33777,-0.24487304,0.96655272,0.23339844,-1.3664122,1.3816794,-1.221374,11341.1
2026/08/01@15:14:43,33779,-0.245361332,0.9621582,0.23242188,-1.5496184,1.1068702,-1.221374,11311.7
2026/08/01@15:14:44,33780,-0.24291992,0.9645996,0.22802734,-1.5343511,1.2366412,-1.0610686,11297.0
2026/08/01@15:14:45,33781,-0.245849616,0.9655762,0.2355957,-1.5877863,1.1068702,-1.1374046,11283.870967741936
2026/08/01@15:14:46,33782,-0.24804688,0.96435544,0.23339844,-1.6641221,0.9389313,-1.1526718,11270.741935483871
2026/08/01@15:14:47,33783,-0.24267578,0.9633789,0.230224616,-1.81679384,1.221374,-1.2137405,11257.612903225807
2026/08/01@15:14:48,33784,-0.24780274,0.9650879,0.230957032,-1.6030534,1.2748091,-1.3816794,11244.483870967742
2026/08/01@15:14:49,33785,-0.2397461,0.9633789,0.2253418,-1.740458,1.2137405,-1.2366412,11231.354838709678
2026/08/01@15:14:50,33786,-0.24194336,0.9638672,0.230957032,-1.6717557,1.4122137,-1.5343511,11218.225806451614
2026/08/01@15:14:51,33787,-0.2446289,0.95947268,0.231201168,-1.85496184,1.2824427,-1.3282443,11205.09677419355
2026/08/01@15:14:53,33789,-0.2434082,0.9604492,0.2331543,-1.7099236,1.0763359,-1.1832061,11178.838709677419
2026/08/01@15:14:54,33790,-0.245605468,0.96484376,0.23168946,-1.5954199,1.0229008,-1.0152671,11165.709677419354
2026/08/01@15:14:55,33791,-0.245849616,0.9592285,0.22460938,-1.4580153,1.091603,-1.1526718,11152.58064516129
2026/08/01@15:14:56,33792,-0.245849616,0.9638672,0.23535156,-1.8091604,0.66412216,-1.1221374,11139.451612903225
2026/08/01@15:14:57,33793,-0.2421875,0.9641113,0.231445316,-1.7480916,1.2748091,-1.0839695,11126.322580645161
2026/08/01@15:14:58,33794,-0.24291992,0.9614258,0.23657226,-1.85496184,0.9389313,-1.1603054,11113.193548387097
2026/08/01@15:14:59,33795,-0.24487304,0.9567871,0.23168946,-1.4198474,1.1145039,-1.4351145,11100.064516129032
2026/08/01@15:15:00,33796,-0.24267578,0.9633789,0.23461914,-1.7709924,0.977099264,-1.167939,11086.935483870968
2026/08/01@15:15:01,33797,-0.2470703,0.965332032,0.2265625,-1.5801526,1.221374,-1.2824427,11073.806451612903
2026/08/01@15:15:02,33798,-0.245849616,0.9658203,0.2368164,-1.7633588,1.1145039,-1.29771,11060.677419354839
2026/08/01@15:15:04,33800,-0.24487304,0.958251968,0.22705078,-1.648855,1.1374046,-1.648855,11034.41935483871
2026/08/01@15:15:05,33801,-0.24414062,0.9602051,0.229980468,-1.6641221,1.1832061,-1.0839695,11021.290322580646
2026/08/01@15:15:06,33802,-0.24438476,0.96069336,0.23583984,-1.7633588,1.0992366,-0.90839692,11008.161290322581
2026/08/01@15:15:07,33803,-0.24365234,0.9645996,0.23266602,-1.4045801,1.1068702,-1.4580153,10995.032258064517
2026/08/01@15:15:08,33804,-0.2470703,0.9638672,0.22802734,-1.68702284,1.0687023,-1.1908396,10981.90322580645
2026/08/01@15:15:09,33805,-0.2470703,0.9655762,0.22558594,-1.71755732,1.0305344,-1.4045801,10968.774193548386
2026/08/01@15:15:10,33806,-0.24169922,0.96606448,0.230468752,-1.5572519,1.0763359,-1.2671756,10955.645161290322
2026/08/01@15:15:11,33807,-0.245605468,0.965332032,0.23242188,-1.740458,1.1755725,-1.1832061,10942.516129032258
2026/08/01@15:15:12,33808,-0.2446289,0.96191408,0.231201168,-1.6335878,1.0687023,-1.2519084,10929.387096774193
2026/08/01@15:15:14,33810,-0.245117184,0.96240232,0.23217774,-1.4427481,1.0992366,-1.2061069,10903.129032258064
2026/08/01@15:15:15,33811,-0.2434082,0.96484376,0.230712892,-1.6717557,1.091603,-1.4122137,10890.0
2026/08/01@15:15:16,33812,-0.245117184,0.9663086,0.22729492,-1.519084,1.1068702,-1.0458015,10877.290322580646
2026/08/01@15:15:17,33813,-0.245117184,0.9614258,0.229492184,-1.6564885,1.2290076,-1.167939,10864.58064516129
2026/08/01@15:15:18,33814,-0.245117184,0.9609375,0.23291016,-1.7328244,1.221374,-1.3129771,10851.870967741936
2026/08/01@15:15:19,33815,-0.246093744,0.9604492,0.23535156,-1.79389316,0.89312976,-1.6030534,10839.161290322581
2026/08/01@15:15:20,33816,-0.24438476,0.9628906,0.2368164,-1.71755732,1.0229008,-1.1145039,10826.451612903225
2026/08/01@15:15:21,33817,-0.245605468,0.9626465,0.23339844,-1.740458,0.86259544,-1.2061069,10813.741935483871
2026/08/01@15:15:22,33818,-0.24487304,0.9626465,0.23632812,-1.8931298,0.9389313,-1.29771,10801.032258064517
2026/08/01@15:15:23,33819,-0.24365234,0.9650879,0.22583008,-1.5648855,0.9389313,-1.0992366,10788.322580645161
2026/08/01@15:15:25,33821,-0.24487304,0.9655762,0.22875976,-1.78625952,1.1526718,-1.2442748,10762.90322580645
2026/08/01@15:15:26,33822,-0.246826168,0.967041,0.23291016,-1.78625952,1.0992366,-1.0610686,10750.193548387097
2026/08/01@15:15:27,33823,-0.2434082,0.9621582,0.230468752,-1.69465652,1.0534351,-1.2824427,10737.483870967742
2026/08/01@15:15:28,33824,-0.2470703,0.9641113,0.237548832,-1.6030534,1.221374,-1.389313,10724.774193548386
2026/08/01@15:15:29,33825,-0.2446289,0.9616699,0.238037108,-1.7099236,1.038168,-1.3816794,10712.064516129032
2026/08/01@15:15:30,33826,-0.2470703,0.96484376,0.22827148,-1.6564885,1.221374,-1.3282443,10699.354838709678
2026/08/01@15:15:31,33827,-0.24194336,0.9621582,0.22827148,-1.6030534,1.1603054,-1.1832061,10686.645161290322
2026/08/01@15:15:32,33828,-0.246826168,0.96362308,0.22094726,-1.5419847,1.0839695,-1.0992366,10673.935483870968
2026/08/01@15:15:33,33829,-0.245849616,0.9626465,0.22851562,-1.648855,1.0687023,-1.1068702,10661.225806451614
2026/08/01@15:15:34,33830,-0.24829102,0.96606448,0.23608398,-1.648855,1.1450381,-0.977099264,10648.516129032258
2026/08/01@15:15:36,33832,-0.246582032,0.96362308,0.22827148,-1.7099236,1.2519084,-1.2671756,10623.09677419355
2026/08/01@15:15:37,33833,-0.2487793,0.96240232,0.23461914,-1.778626,0.9694657,-1.1908396,10610.387096774193
2026/08/01@15:15:38,33834,-0.24780274,0.9609375,0.2331543,-1.778626,1.0610686,-1.1526718,10597.677419354839
2026/08/01@15:15:39,33835,-0.24316406,0.96240232,0.23461914,-1.72519084,1.1068702,-1.2671756,10584.967741935485
2026/08/01@15:15:40,33836,-0.24316406,0.96362308,0.229980468,-1.5038168,1.3206106,-1.259542,10572.258064516129
2026/08/01@15:15:41,33837,-0.246826168,0.9638672,0.23510742,-1.3435115,1.0076336,-1.4198474,10559.548387096775
2026/08/01@15:15:42,33838,-0.24902344,0.96240232,0.229980468,-1.5572519,0.99236643,-1.1068702,10546.838709677419
2026/08/01@15:15:43,33839,-0.246337884,0.9633789,0.23413086,-1.5496184,1.2137405,-1.1221374,10534.129032258064
2026/08/01@15:15:44,33840,-0.245849616,0.95996092,0.22875976,-1.6183206,1.0305344,-1.2824427,10521.41935483871
2026/08/01@15:15:46,33842,-0.24414062,0.9609375,0.230712892,-1.69465652,1.1145039,-1.4274809,10496.0
2026/08/01@15:15:47,33843,-0.24853516,0.9626465,0.23535156,-1.7709924,1.3664122,-1.2748091,10482.9
2026/08/01@15:15:48,33844,-0.24243164,0.96191408,0.230712892,-1.94656492,1.1908396,-1.519084,10469.8
2026/08/01@15:15:49,33845,-0.24487304,0.9626465,0.23242188,-1.8625954,1.2366412,-1.2061069,10456.7
2026/08/01@15:15:50,33846,-0.24414062,0.9592285,0.231445316,-1.71755732,1.0458015,-1.0763359,10443.6
2026/08/01@15:15:51,33847,-0.245117184,0.96435544,0.23242188,-1.6259542,1.0763359,-1.1526718,10430.5
2026/08/01@15:15:52,33848,-0.245849616,0.96435544,0.22631836,-1.70229,0.8549618,-1.4732824,10417.4
2026/08/01@15:15:53,33849,-0.246826168,0.95947268,0.22875976,-1.5954199,1.167939,-1.5038168,10404.3
2026/08/01@15:15:54,33850,-0.245605468,0.9667969,0.230957032,-1.82442752,1.0152671,-1.2366412,10391.2
2026/08/01@15:15:55,33851,-0.246582032,0.96362308,0.230712892,-1.7480916,1.0763359,-1.0152671,10378.1
2026/08/01@15:15:57,33853,-0.24487304,0.96362308,0.23657226,-1.8931298,1.259542,-1.3282443,10351.9
2026/08/01@15:15:58,33854,-0.245361332,0.9628906,0.23486328,-1.7557252,0.90839692,-1.4122137,10338.8
2026/08/01@15:15:59,33855,-0.24121094,0.9655762,0.22875976,-1.6641221,1.1832061,-1.1603054,10325.7
2026/08/01@15:16:00,33856,-0.24389648,0.9655762,0.230712892,-1.70229,0.9312977,-1.6412214,10312.6
2026/08/01@15:16:01,33857,-0.246093744,0.9626465,0.23291016,-1.7633588,0.9847328,-1.3053435,10299.5
2026/08/01@15:16:02,33858,-0.2446289,0.961181632,0.23266602,-1.70229,1.091603,-1.1450381,10286.4
2026/08/01@15:16:03,33859,-0.24438476,0.96240232,0.234375,-1.7099236,1.0687023,-1.1603054,10273.3
2026/08/01@15:16:04,33860,-0.245849616,0.9638672,0.2319336,-1.5801526,0.9847328,-1.5267176,10260.2
2026/08/01@15:16:05,33861,-0.2434082,0.9628906,0.2319336,-1.79389316,0.961832064,-1.2748091,10247.1
2026/08/01@15:16:07,33863,-0.24365234,0.9658203,0.23583984,-1.5648855,1.0152671,-1.3053435,10220.9
2026/08/01@15:16:08,33864,-0.24487304,0.9597168,0.23168946,-1.519084,1.0992366,-1.259542,10207.8
2026/08/01@15:16:09,33865,-0.24438476,0.96069336,0.23608398,-1.5877863,1.129771,-1.5801526,10194.7
2026/08/01@15:16:10,33866,-0.246337884,0.9641113,0.229492184,-1.740458,1.2137405,-1.3282443,10181.6
2026/08/01@15:16:11,33867,-0.24291992,0.95874024,0.23168946,-1.6793894,0.9847328,-1.1068702,10168.5
2026/08/01@15:16:12,33868,-0.2446289,0.96606448,0.22827148,-1.8091604,1.038168,-1.4885496,10155.4
2026/08/01@15:16:13,33869,-0.246337884,0.9658203,0.22753906,-1.71755732,1.221374,-1.2366412,10142.3
2026/08/01@15:16:14,33870,-0.24487304,0.9628906,0.22973633,-1.7480916,1.0992366,-1.1603054,10129.2
2026/08/01@15:16:15,33871,-0.245849616,0.9638672,0.23413086,-1.519084,1.1145039,-1.3740458,10116.1
2026/08/01@15:16:16,33872,-0.245605468,0.9592285,0.229980468,-1.908397,1.1145039,-1.2748091,10103.0
2026/08/01@15:16:18,33874,-0.246826168,0.965332032,0.231201168,-1.78625952,1.2137405,-1.2900764,10079.709677419354
2026/08/01@15:16:19,33875,-0.24487304,0.9614258,0.230468752,-1.9694656,1.2442748,-1.1221374,10068.064516129032
2026/08/01@15:16:20,33876,-0.2421875,0.9633789,0.23217774,-1.7480916,1.2366412,-1.4045801,10056.41935483871
2026/08/01@15:16:21,33877,-0.245605468,0.96435544,0.230957032,-1.778626,1.038168,-1.2061069,10044.774193548386
2026/08/01@15:16:22,33878,-0.24829102,0.9604492,0.230468752,-2.053435,1.167939,-1.3129771,10033.129032258064
2026/08/01@15:16:23,33879,-0.24902344,0.9609375,0.2290039,-1.6183206,1.0305344,-1.167939,10021.483870967742
2026/08/01@15:16:24,33880,-0.2434082,0.9655762,0.237304684,-1.4961832,1.091603,-1.1068702,10009.838709677419
2026/08/01@15:16:25,33881,-0.24853516,0.9621582,0.23168946,-1.6793894,0.9541985,-1.1526718,9998.193548387097
2026/08/01@15:16:26,33882,-0.24438476,0.9626465,0.23486328,-1.6335878,1.1221374,-1.2519084,9986.548387096775
2026/08/01@15:16:28,33883,-0.24267578,0.9641113,0.23291016,-1.85496184,1.2061069,-1.5496184,9963.258064516129
2026/08/01@15:16:29,33885,-0.2421875,0.9638672,0.23583984,-1.5114504,1.091603,-1.1832061,9951.612903225807
2026/08/01@15:16:30,33886,-0.24121094,0.96240232,0.23242188,-1.7328244,1.1145039,-1.0839695,9939.967741935483
2026/08/01@15:16:31,33887,-0.24487304,0.9675293,0.22729492,-1.7633588,1.0229008,-1.2061069,9928.322580645161
