datetime,elapsed_s,gas2,Elevation_m
2000/01/01@15:18:24,25226,3.2265,8607.0
2000/01/01@15:18:25,25227,3.2255626,8596.0
2000/01/01@15:18:26,25228,3.22575,8585.0
2000/01/01@15:18:27,25229,3.2263126,8574.0
2000/01/01@15:18:28,25230,3.2259374,8563.0
2000/01/01@15:18:29,25231,3.22575,8552.0
2000/01/01@15:18:30,25232,3.2259374,8541.0
2000/01/01@15:18:32,25234,3.2255626,8519.0
2000/01/01@15:18:33,25235,3.2253752,8508.0
2000/01/01@15:18:34,25236,3.22575,8497.0
2000/01/01@15:18:35,25237,3.22575,8486.0
2000/01/01@15:18:36,25238,3.2265,8475.0
2000/01/01@15:18:37,25239,3.2263126,8464.0
2000/01/01@15:18:38,25240,3.2255626,8453.0
2000/01/01@15:18:39,25241,3.2261252,8442.0
2000/01/01@15:18:40,25242,3.2259374,8431.0
2000/01/01@15:18:41,25243,3.2259374,8420.0
2000/01/01@15:18:42,25244,3.22575,8409.0
2000/01/01@15:18:44,25246,3.2265,8387.0
2000/01/01@15:18:45,25247,3.2263126,8376.0
2000/01/01@15:18:46,25248,3.22575,8365.0
2000/01/01@15:18:47,25249,3.2265,8354.0
2000/01/01@15:18:48,25250,3.22575,8343.0
2000/01/01@15:18:49,25251,3.22575,8332.0
2000/01/01@15:18:50,25252,3.2261252,8321.0
2000/01/01@15:18:51,25253,3.2263126,8310.032258064517
2000/01/01@15:18:52,25254,3.2259374,8299.064516129032
2000/01/01@15:18:53,25255,3.2263126,8288.09677419355
2000/01/01@15:18:54,25256,3.2255626,8277.129032258064
2000/01/01@15:18:56,25258,3.2259374,8255.193548387097
2000/01/01@15:18:57,25259,3.2263126,8244.225806451614
2000/01/01@15:18:58,25260,3.2255626,8233.258064516129
2000/01/01@15:18:59,25261,3.2259374,8222.290322580646
2000/01/01@15:19:00,25262,3.226688,8211.322580645161
2000/01/01@15:19:01,25263,3.22575,8200.354838709678
2000/01/01@15:19:02,25264,3.2265,8189.387096774193
2000/01/01@15:19:03,25265,3.2255626,8178.419354838709
2000/01/01@15:19:04,25266,3.2259374,8167.451612903225
2000/01/01@15:19:05,25267,3.22575,8156.483870967742
2000/01/01@15:19:06,25268,3.2265,8145.5161290322585
2000/01/01@15:19:08,25270,3.2255626,8123.580645161291
2000/01/01@15:19:09,25271,3.22575,8112.612903225807
2000/01/01@15:19:10,25272,3.22575,8101.645161290323
2000/01/01@15:19:11,25273,3.2261252,8090.677419354839
2000/01/01@15:19:12,25274,3.2259374,8079.709677419355
2000/01/01@15:19:13,25275,3.2255626,8068.741935483871
2000/01/01@15:19:14,25276,3.2265,8057.774193548387
2000/01/01@15:19:15,25277,3.2261252,8046.806451612903
2000/01/01@15:19:16,25278,3.2261252,8035.8387096774195
2000/01/01@15:19:17,25279,3.2255626,8024.870967741936
2000/01/01@15:19:18,25280,3.2259374,8013.903225806452
2000/01/01@15:19:20,25282,3.2263126,7991.967741935484
2000/01/01@15:19:21,25283,3.2263126,7981.0
2000/01/01@15:19:22,25284,3.2255626,7970.0
2000/01/01@15:19:23,25285,3.22575,7959.0
2000/01/01@15:19:24,25286,3.2255626,7948.0
2000/01/01@15:19:25,25287,3.22575,7937.0
2000/01/01@15:19:26,25288,3.2255626,7926.0
2000/01/01@15:19:27,25289,3.2255626,7915.0
2000/01/01@15:19:28,25290,3.2263126,7904.0
2000/01/01@15:19:29,25291,3.22575,7893.0
2000/01/01@15:19:30,25292,3.22575,7882.0
2000/01/01@15:19:32,25294,3.2259374,7860.0
2000/01/01@15:19:33,25295,3.2265,7849.0
2000/01/01@15:19:34,25296,3.2255626,7838.0
2000/01/01@15:19:35,25297,3.226688,7827.0
2000/01/01@15:19:36,25298,3.2259374,7816.0
2000/01/01@15:19:37,25299,3.2253752,7805.0
2000/01/01@15:19:38,25300,3.2261252,7794.0
2000/01/01@15:19:39,25301,3.22575,7783.0
2000/01/01@15:19:40,25302,3.2255626,7772.0
2000/01/01@15:19:41,25303,3.2259374,7761.0
2000/01/01@15:19:42,25304,3.22575,7750.0
2000/01/01@15:19:44,25305,3.2265,7728.0
2000/01/01@15:19:45,25307,3.2261252,7717.0
2000/01/01@15:19:46,25308,3.2255626,7706.0
2000/01/01@15:19:47,25309,3.22575,7695.0
2000/01/01@15:19:48,25310,3.2255626,7684.0
2000/01/01@15:19:49,25311,3.22575,7673.0
2000/01/01@15:19:50,25312,3.2261252,7662.0
2000/01/01@15:19:51,25313,3.2253752,7651.0
2000/01/01@15:19:52,25314,3.22575,7640.290322580645
2000/01/01@15:19:53,25315,3.22575,7629.580645161291
2000/01/01@15:19:54,25316,3.2253752,7618.870967741936
2000/01/01@15:19:55,25317,3.2253752,7608.1612903225805
2000/01/01@15:19:57,25319,3.2255626,7586.741935483871
2000/01/01@15:19:58,25320,3.2259374,7576.032258064516
2000/01/01@15:19:59,25321,3.2263126,7565.322580645161
2000/01/01@15:20:00,25322,3.2253752,7554.612903225807
2000/01/01@15:20:01,25323,3.22575,7543.903225806452
2000/01/01@15:20:02,25324,3.2261252,7533.193548387097
2000/01/01@15:20:03,25325,3.2259374,7522.483870967742
2000/01/01@15:20:04,25326,3.2261252,7511.774193548387
2000/01/01@15:20:05,25327,3.2261252,7501.064516129032
2000/01/01@15:20:06,25328,3.2255626,7490.354838709677
2000/01/01@15:20:08,25330,3.2259374,7468.935483870968
2000/01/01@15:20:09,25331,3.2259374,7458.225806451613
2000/01/01@15:20:10,25332,3.2261252,7447.5161290322585
2000/01/01@15:20:11,25333,3.2259374,7436.806451612903
2000/01/01@15:20:12,25334,3.2261252,7426.096774193548
2000/01/01@15:20:13,25335,3.22575,7415.387096774193
2000/01/01@15:20:14,25336,3.2259374,7404.677419354839
2000/01/01@15:20:15,25337,3.2263126,7393.967741935484
2000/01/01@15:20:16,25338,3.2259374,7383.258064516129
2000/01/01@15:20:17,25339,3.2253752,7372.548387096775
2000/01/01@15:20:18,25340,3.2253752,7361.8387096774195
2000/01/01@15:20:20,25342,3.2263126,7340.419354838709
2000/01/01@15:20:21,25343,3.2251876,7329.709677419355
2000/01/01@15:20:22,25344,3.2255626,7319.0
2000/01/01@15:20:23,25345,3.2265,7309.096774193548
2000/01/01@15:20:24,25346,3.2263126,7299.193548387097
2000/01/01@15:20:25,25347,3.2259374,7289.290322580645
2000/01/01@15:20:26,25348,3.2263126,7279.387096774193
2000/01/01@15:20:27,25349,3.2265,7269.4838709677415
2000/01/01@15:20:28,25350,3.2261252,7259.580645161291
2000/01/01@15:20:29,25351,3.2255626,7249.677419354839
2000/01/01@15:20:30,25352,3.22575,7239.774193548387
2000/01/01@15:20:32,25354,3.2255626,7219.967741935484
2000/01/01@15:20:33,25355,3.22575,7210.064516129032
2000/01/01@15:20:34,25356,3.22575,7200.1612903225805
2000/01/01@15:20:35,25357,3.2255626,7190.258064516129
2000/01/01@15:20:36,25358,3.2255626,7180.354838709677
2000/01/01@15:20:37,25359,3.2255626,7170.451612903225
2000/01/01@15:20:38,25360,3.2255626,7160.548387096775
2000/01/01@15:20:39,25361,3.2255626,7150.645161290323
2000/01/01@15:20:40,25362,3.2253752,7140.741935483871
2000/01/01@15:20:41,25363,3.22575,7130.8387096774195
2000/01/01@15:20:42,25364,3.2251876,7120.935483870968
2000/01/01@15:20:44,25366,3.2255626,7101.129032258064
2000/01/01@15:20:45,25367,3.2261252,7091.225806451613
2000/01/01@15:20:46,25368,3.2255626,7081.322580645161
2000/01/01@15:20:47,25369,3.22575,7071.419354838709
2000/01/01@15:20:48,25370,3.2263126,7061.5161290322585
2000/01/01@15:20:49,25371,3.2255626,7051.612903225807
2000/01/01@15:20:50,25372,3.2259374,7041.709677419355
2000/01/01@15:20:51,25373,3.2261252,7031.806451612903
2000/01/01@15:20:52,25374,3.2255626,7021.903225806452
2000/01/01@15:20:53,25375,3.2255626,7012.0
2000/01/01@15:20:54,25376,3.2253752,7001.4838709677415
2000/01/01@15:20:56,25378,3.2253752,6980.451612903225
2000/01/01@15:20:57,25379,3.2255626,6969.935483870968
2000/01/01@15:20:58,25380,3.2261252,6959.419354838709
2000/01/01@15:20:59,25381,3.2263126,6948.903225806452
2000/01/01@15:21:00,25382,3.2261252,6938.387096774193
2000/01/01@15:21:01,25383,3.2251876,6927.870967741936
2000/01/01@15:21:02,25384,3.2255626,6917.354838709677
2000/01/01@15:21:03,25385,3.22575,6906.8387096774195
2000/01/01@15:21:04,25386,3.2255626,6896.322580645161
2000/01/01@15:21:05,25387,3.2255626,6885.806451612903
2000/01/01@15:21:06,25388,3.2261252,6875.290322580645
2000/01/01@15:21:08,25390,3.2265,6854.258064516129
2000/01/01@15:21:09,25391,3.2261252,6843.741935483871
2000/01/01@15:21:10,25392,3.2255626,6833.225806451613
2000/01/01@15:21:11,25393,3.2255626,6822.709677419355
2000/01/01@15:21:12,25394,3.2255626,6812.193548387097
2000/01/01@15:21:13,25395,3.2259374,6801.677419354839
2000/01/01@15:21:14,25396,3.2265,6791.1612903225805
2000/01/01@15:21:15,25397,3.2263126,6780.645161290323
2000/01/01@15:21:16,25398,3.2253752,6770.129032258064
2000/01/01@15:21:17,25399,3.2259374,6759.612903225807
2000/01/01@15:21:18,25400,3.2253752,6749.096774193548
2000/01/01@15:21:20,25402,3.2263126,6728.064516129032
2000/01/01@15:21:21,25403,3.2261252,6717.548387096775
2000/01/01@15:21:22,25404,3.2261252,6707.032258064516
2000/01/01@15:21:23,25405,3.22575,6696.516129032258
2000/01/01@15:21:24,25406,3.2263126,6686.0
2000/01/01@15:21:25,25407,3.2259374,6675.333333333333
2000/01/01@15:21:26,25408,3.2263126,6664.666666666667
2000/01/01@15:21:27,25409,3.2255626,6654.0
2000/01/01@15:21:28,25410,3.2261252,6643.333333333333
2000/01/01@15:21:29,25411,3.22575,6632.666666666667
2000/01/01@15:21:30,25412,3.2255626,6622.0
2000/01/01@15:21:32,25414,3.2255626,6600.666666666667
2000/01/01@15:21:33,25415,3.2251876,6590.0
2000/01/01@15:21:34,25416,3.2253752,6579.333333333333
2000/01/01@15:21:35,25417,3.2253752,6568.666666666667
2000/01/01@15:21:36,25418,3.2255626,6558.0
2000/01/01@15:21:37,25419,3.2253752,6547.333333333333
2000/01/01@15:21:38,25420,3.2253752,6536.666666666667
2000/01/01@15:21:39,25421,3.2255626,6526.0
2000/01/01@15:21:40,25422,3.22575,6515.333333333333
2000/01/01@15:21:41,25423,3.2263126,6504.666666666667
2000/01/01@15:21:42,25424,3.22575,6494.0
2000/01/01@15:21:44,25426,3.2255626,6472.666666666667
2000/01/01@15:21:45,25427,3.2263126,6462.0
2000/01/01@15:21:46,25428,3.2265,6451.333333333333
2000/01/01@15:21:47,25429,3.2263126,6440.666666666667
2000/01/01@15:21:48,25430,3.2261252,6430.0
2000/01/01@15:21:49,25431,3.2255626,6419.333333333333
2000/01/01@15:21:50,25432,3.2261252,6408.666666666667
2000/01/01@15:21:51,25433,3.2255626,6398.0
2000/01/01@15:21:52,25434,3.2265,6387.333333333333
2000/01/01@15:21:53,25435,3.2263126,6376.666666666667
2000/01/01@15:21:54,25436,3.2259374,6366.0
2000/01/01@15:21:56,25437,3.22575,6345.741935483871
2000/01/01@15:21:57,25439,3.2263126,6335.612903225807
2000/01/01@15:21:58,25440,3.2253752,6325.4838709677415
2000/01/01@15:21:59,25441,3.2261252,6315.354838709677
2000/01/01@15:22:00,25442,3.2255626,6305.225806451613
2000/01/01@15:22:01,25443,3.2255626,6295.096774193548
2000/01/01@15:22:02,25444,3.2265,6284.967741935484
2000/01/01@15:22:03,25445,3.2253752,6274.8387096774195
2000/01/01@15:22:04,25446,3.2261252,6264.709677419355
2000/01/01@15:22:05,25447,3.22575,6254.580645161291
2000/01/01@15:22:06,25448,3.2263126,6244.451612903225
2000/01/01@15:22:07,25449,3.2253752,6234.322580645161
2000/01/01@15:22:09,25451,3.22575,6214.064516129032
2000/01/01@15:22:10,25452,3.2253752,6203.935483870968
2000/01/01@15:22:11,25453,3.2253752,6193.806451612903
2000/01/01@15:22:12,25454,3.2255626,6183.677419354839
2000/01/01@15:22:13,25455,3.2255626,6173.548387096775
2000/01/01@15:22:14,25456,3.2255626,6163.419354838709
2000/01/01@15:22:15,25457,3.2253752,6153.290322580645
2000/01/01@15:22:16,25458,3.2253752,6143.1612903225805
2000/01/01@15:22:17,25459,3.2263126,6133.032258064516
2000/01/01@15:22:18,25460,3.2261252,6122.903225806452
2000/01/01@15:22:19,25461,3.2259374,6112.774193548387
2000/01/01@15:22:21,25463,3.2253752,6092.516129032258
2000/01/01@15:22:22,25464,3.2251876,6082.387096774193
2000/01/01@15:22:23,25465,3.2259374,6072.258064516129
2000/01/01@15:22:24,25466,3.2253752,6062.129032258064
2000/01/01@15:22:25,25467,3.22575,6052.0
2000/01/01@15:22:26,25468,3.2261252,6041.935483870968
2000/01/01@15:22:27,25469,3.22575,6031.870967741936
2000/01/01@15:22:28,25470,3.2253752,6021.806451612903
2000/01/01@15:22:29,25471,3.2255626,6011.741935483871
2000/01/01@15:22:30,25472,3.2251876,6001.677419354839
2000/01/01@15:22:32,25473,3.2255626,5981.548387096775
2000/01/01@15:22:33,25475,3.2253752,5971.4838709677415
2000/01/01@15:22:34,25476,3.2253752,5961.419354838709
2000/01/01@15:22:35,25477,3.2261252,5951.354838709677
2000/01/01@15:22:36,25478,3.2253752,5941.290322580645
2000/01/01@15:22:37,25479,3.2261252,5931.225806451613
2000/01/01@15:22:38,25480,3.2255626,5921.1612903225805
2000/01/01@15:22:39,25481,3.2255626,5911.096774193548
2000/01/01@15:22:40,25482,3.2263126,5901.032258064516
2000/01/01@15:22:41,25483,3.2253752,5890.967741935484
2000/01/01@15:22:42,25484,3.2259374,5880.903225806452
2000/01/01@15:22:43,25485,3.2253752,5870.8387096774195
2000/01/01@15:22:45,25487,3.2255626,5850.709677419355
2000/01/01@15:22:46,25488,3.2251876,5840.645161290323
2000/01/01@15:22:47,25489,3.2263126,5830.580645161291
2000/01/01@15:22:48,25490,3.2253752,5820.5161290322585
2000/01/01@15:22:49,25491,3.2263126,5810.451612903225
2000/01/01@15:22:50,25492,3.22575,5800.387096774193
2000/01/01@15:22:51,25493,3.2259374,5790.322580645161
2000/01/01@15:22:52,25494,3.2261252,5780.258064516129
2000/01/01@15:22:53,25495,3.2255626,5770.193548387097
2000/01/01@15:22:54,25496,3.2255626,5760.129032258064
2000/01/01@15:22:55,25497,3.22575,5750.064516129032
2000/01/01@15:22:57,25499,3.2265,5729.580645161291
2000/01/01@15:22:58,25500,3.2255626,5719.1612903225805
2000/01/01@15:22:59,25501,3.2261252,5708.741935483871
2000/01/01@15:23:00,25502,3.22575,5698.322580645161
2000/01/01@15:23:01,25503,3.2265,5687.903225806452
2000/01/01@15:23:02,25504,3.2265,5677.4838709677415
2000/01/01@15:23:03,25505,3.2255626,5667.064516129032
2000/01/01@15:23:04,25506,3.2263126,5656.645161290323
2000/01/01@15:23:05,25507,3.2261252,5646.225806451613
2000/01/01@15:23:06,25508,3.2255626,5635.806451612903
2000/01/01@15:23:07,25509,3.2263126,5625.387096774193
2000/01/01@15:23:09,25511,3.2261252,5604.548387096775
2000/01/01@15:23:10,25512,3.2261252,5594.129032258064
2000/01/01@15:23:11,25513,3.2255626,5583.709677419355
2000/01/01@15:23:12,25514,3.22575,5573.290322580645
2000/01/01@15:23:13,25515,3.2255626,5562.870967741936
2000/01/01@15:23:14,25516,3.2255626,5552.451612903225
2000/01/01@15:23:15,25517,3.2255626,5542.032258064516
2000/01/01@15:23:16,25518,3.2255626,5531.612903225807
2000/01/01@15:23:17,25519,3.22575,5521.193548387097
2000/01/01@15:23:18,25520,3.2253752,5510.774193548387
2000/01/01@15:23:19,25521,3.2255626,5500.354838709677
2000/01/01@15:23:21,25523,3.22575,5479.516129032258
2000/01/01@15:23:22,25524,3.2263126,5469.096774193548
2000/01/01@15:23:23,25525,3.2261252,5458.677419354839
2000/01/01@15:23:24,25526,3.2253752,5448.258064516129
2000/01/01@15:23:25,25527,3.2263126,5437.8387096774195
2000/01/01@15:23:26,25528,3.2261252,5427.419354838709
2000/01/01@15:23:27,25529,3.2253752,5417.0
2000/01/01@15:23:28,25530,3.2253752,5406.266666666666
2000/01/01@15:23:29,25531,3.22575,5395.533333333334
2000/01/01@15:23:30,25532,3.2255626,5384.8
2000/01/01@15:23:31,25533,3.2253752,5374.066666666667
2000/01/01@15:23:33,25535,3.2255626,5352.6
2000/01/01@15:23:34,25536,3.2251876,5341.866666666667
2000/01/01@15:23:35,25537,3.2251876,5331.133333333333
2000/01/01@15:23:36,25538,3.2253752,5320.4
2000/01/01@15:23:37,25539,3.22575,5309.666666666667
2000/01/01@15:23:38,25540,3.2253752,5298.933333333333
2000/01/01@15:23:39,25541,3.2253752,5288.2
2000/01/01@15:23:40,25542,3.2263126,5277.466666666666
2000/01/01@15:23:41,25543,3.2265,5266.733333333334
2000/01/01@15:23:42,25544,3.2253752,5256.0
2000/01/01@15:23:43,25545,3.2263126,5245.266666666666
2000/01/01@15:23:45,25547,3.2251876,5223.8
2000/01/01@15:23:46,25548,3.22575,5213.066666666667
2000/01/01@15:23:47,25549,3.2263126,5202.333333333333
2000/01/01@15:23:48,25550,3.2253752,5191.6
2000/01/01@15:23:49,25551,3.2261252,5180.866666666667
2000/01/01@15:23:50,25552,3.2255626,5170.133333333333
2000/01/01@15:23:51,25553,3.2259374,5159.4
2000/01/01@15:23:52,25554,3.2253752,5148.666666666667
2000/01/01@15:23:53,25555,3.2261252,5137.933333333333
2000/01/01@15:23:54,25556,3.2255626,5127.2
2000/01/01@15:23:55,25557,3.2259374,5116.466666666667
2000/01/01@15:23:57,25559,3.2251876,5095.0
2000/01/01@15:23:58,25560,3.2253752,5084.709677419355
2000/01/01@15:23:59,25561,3.2263126,5074.419354838709
2000/01/01@15:24:00,25562,3.22575,5064.129032258064
2000/01/01@15:24:01,25563,3.2253752,5053.8387096774195
2000/01/01@15:24:02,25564,3.2259374,5043.548387096775
2000/01/01@15:24:03,25565,3.2253752,5033.258064516129
2000/01/01@15:24:04,25566,3.2263126,5022.967741935484
2000/01/01@15:24:05,25567,3.2261252,5012.677419354839
2000/01/01@15:24:06,25568,3.2253752,5002.387096774193
2000/01/01@15:24:07,25569,3.2259374,4992.096774193548
2000/01/01@15:24:08,25570,3.2259374,4981.806451612903
2000/01/01@15:24:10,25572,3.2253752,4961.225806451613
2000/01/01@15:24:11,25573,3.2251876,4950.935483870968
2000/01/01@15:24:12,25574,3.2261252,4940.645161290323
2000/01/01@15:24:13,25575,3.2253752,4930.354838709677
2000/01/01@15:24:14,25576,3.2259374,4920.064516129032
2000/01/01@15:24:15,25577,3.2261252,4909.774193548387
2000/01/01@15:24:16,25578,3.2253752,4899.4838709677415
2000/01/01@15:24:17,25579,3.2255626,4889.193548387097
2000/01/01@15:24:18,25580,3.2255626,4878.903225806452
2000/01/01@15:24:19,25581,3.2253752,4868.612903225807
2000/01/01@15:24:21,25583,3.2255626,4848.032258064516
2000/01/01@15:24:22,25584,3.2251876,4837.741935483871
2000/01/01@15:24:23,25585,3.2253752,4827.451612903225
2000/01/01@15:24:24,25586,3.2255626,4817.1612903225805
2000/01/01@15:24:25,25587,3.2253752,4806.870967741936
2000/01/01@15:24:26,25588,3.2251876,4796.580645161291
2000/01/01@15:24:27,25589,3.2255626,4786.290322580645
2000/01/01@15:24:28,25590,3.2259374,4776.0
2000/01/01@15:24:29,25591,3.2261252,4766.225806451613
2000/01/01@15:24:30,25592,3.22575,4756.451612903225
2000/01/01@15:24:31,25593,3.2259374,4746.677419354839
2000/01/01@15:24:33,25595,3.2261252,4727.129032258064
2000/01/01@15:24:34,25596,3.2255626,4717.354838709677
2000/01/01@15:24:35,25597,3.2251876,4707.580645161291
2000/01/01@15:24:36,25598,3.2263126,4697.806451612903
2000/01/01@15:24:37,25599,3.2253752,4688.032258064516
2000/01/01@15:24:38,25600,3.22575,4678.258064516129
2000/01/01@15:24:39,25601,3.2255626,4668.483870967742
2000/01/01@15:24:40,25602,3.2255626,4658.709677419355
2000/01/01@15:24:41,25603,3.2259374,4648.935483870968
2000/01/01@15:24:42,25604,3.2253752,4639.1612903225805
2000/01/01@15:24:43,25605,3.2251876,4629.387096774193
2000/01/01@15:24:45,25607,3.2259374,4609.8387096774195
2000/01/01@15:24:46,25608,3.2251876,4600.064516129032
2000/01/01@15:24:47,25609,3.2255626,4590.290322580645
2000/01/01@15:24:48,25610,3.2253752,4580.5161290322585
2000/01/01@15:24:49,25611,3.22575,4570.741935483871
2000/01/01@15:24:50,25612,3.2261252,4560.967741935484
2000/01/01@15:24:51,25613,3.2251876,4551.193548387097
2000/01/01@15:24:52,25614,3.2255626,4541.419354838709
2000/01/01@15:24:53,25615,3.2261252,4531.645161290323
2000/01/01@15:24:54,25616,3.22575,4521.870967741936
2000/01/01@15:24:55,25617,3.2261252,4512.096774193548
2000/01/01@15:24:57,25619,3.2261252,4492.548387096775
2000/01/01@15:24:58,25620,3.2253752,4482.774193548387
2000/01/01@15:24:59,25621,3.2251876,4473.0
2000/01/01@15:25:00,25622,3.2253752,4462.870967741936
2000/01/01@15:25:01,25623,3.2259374,4452.741935483871
2000/01/01@15:25:02,25624,3.2259374,4442.612903225807
2000/01/01@15:25:03,25625,3.2253752,4432.4838709677415
2000/01/01@15:25:04,25626,3.2253752,4422.354838709677
2000/01/01@15:25:05,25627,3.2253752,4412.225806451613
2000/01/01@15:25:06,25628,3.2261252,4402.096774193548
2000/01/01@15:25:07,25629,3.2261252,4391.967741935484
2000/01/01@15:25:09,25631,3.2261252,4371.709677419355
2000/01/01@15:25:10,25632,3.2259374,4361.580645161291
2000/01/01@15:25:11,25633,3.2259374,4351.451612903225
2000/01/01@15:25:12,25634,3.2253752,4341.322580645161
2000/01/01@15:25:13,25635,3.2253752,4331.193548387097
2000/01/01@15:25:14,25636,3.2263126,4321.064516129032
2000/01/01@15:25:15,25637,3.22575,4310.935483870968
2000/01/01@15:25:16,25638,3.2261252,4300.806451612903
2000/01/01@15:25:17,25639,3.2261252,4290.677419354839
2000/01/01@15:25:18,25640,3.22575,4280.548387096775
2000/01/01@15:25:19,25641,3.2255626,4270.419354838709
2000/01/01@15:25:21,25643,3.2255626,4250.1612903225805
2000/01/01@15:25:22,25644,3.2255626,4240.032258064516
2000/01/01@15:25:23,25645,3.2261252,4229.903225806452
2000/01/01@15:25:24,25646,3.2253752,4219.774193548387
2000/01/01@15:25:25,25647,3.22575,4209.645161290323
2000/01/01@15:25:26,25648,3.2261252,4199.516129032258
2000/01/01@15:25:27,25649,3.2261252,4189.387096774193
2000/01/01@15:25:28,25650,3.2253752,4179.258064516129
2000/01/01@15:25:29,25651,3.2259374,4169.129032258064
2000/01/01@15:25:30,25652,3.2259374,4159.0
2000/01/01@15:25:31,25653,3.2255626,4149.096774193548
2000/01/01@15:25:33,25655,3.2251876,4129.290322580645
2000/01/01@15:25:34,25656,3.2261252,4119.387096774193
2000/01/01@15:25:35,25657,3.2251876,4109.4838709677415
2000/01/01@15:25:36,25658,3.2259374,4099.580645161291
2000/01/01@15:25:37,25659,3.2253752,4089.6774193548385
